Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-Feb-07,Rotterdam,Hard,R16,14,120,(5)Djokovic d. (Q)Andrei Pavel [ROU],6-7(8) 6-1 6-3,1.72,11.30%,2.50%,76.30%,78.70%,63.20%,1/2,02:09
19-Feb-07,Rotterdam,Hard,R32,14,67,(5)Djokovic d. (Q)Florent Serra [FRA],7-6(6) 6-4,1.21,7.50%,0.00%,73.10%,77.60%,61.10%,0/0,01:28
12-Feb-07,Marseille,Hard,R32,14,22,Mikhail Youzhny [RUS] d. (4)Djokovic,6-4 4-6 7-6,0.88,4.40%,2.60%,51.80%,64.40%,56.40%,6/9,02:32
15-Jan-07,Australian Open,Hard,R16,15,1,(1)Roger Federer [SUI] d. (14)Djokovic,6-2 7-5 6-3,0.56,6.90%,2.00%,61.40%,61.30%,46.20%,3/8,01:50
15-Jan-07,Australian Open,Hard,R32,15,102,(14)Djokovic d. Danai Udomchoke [THA],6-3 6-4 5-7 6-1,1.23,12.40%,0.80%,74.40%,67.80%,54.80%,6/9,02:45
15-Jan-07,Australian Open,Hard,R64,15,79,(14)Djokovic d. Feliciano Lopez [ESP],6-2 7-5 6-1,1.56,9.30%,1.20%,68.60%,69.50%,66.70%,4/5,02:01
15-Jan-07,Australian Open,Hard,R128,15,43,(14)Djokovic d. Nicolas Massu [CHI],6-1 6-1 6-0,2.28,8.50%,1.70%,67.80%,82.50%,57.90%,3/3,01:21
01-Jan-07,Adelaide,Hard,F,16,153,(1)Djokovic d. (WC)Chris Guccione [AUS],6-3 6-7(6) 6-4,1.09,3.40%,5.10%,60.20%,70.40%,55.30%,5/6,02:27
01-Jan-07,Adelaide,Hard,SF,16,193,(1)Djokovic d. Joachim Johansson [SWE],6-3 6-2,2.95,18.20%,4.50%,68.20%,93.30%,64.30%,0/0,01:07
01-Jan-07,Adelaide,Hard,QF,16,70,(1)Djokovic d. Paul Goldstein [USA],6-4 7-5,1.3,11.10%,4.20%,66.70%,70.80%,45.80%,4/7,01:41
01-Jan-07,Adelaide,Hard,RR,16,76,(1)Djokovic d. Jan Hajek [CZE],6-0 6-1,1.99,22.50%,2.50%,70.00%,82.10%,41.70%,1/1,00:58
01-Jan-07,Adelaide,Hard,RR,16,200,(1)Djokovic d. (WC)Alun Jones [AUS],6-1 6-2,2.2,4.40%,6.70%,66.70%,86.70%,60.00%,3/3,00:54
30-Oct-06,Paris Masters,Carpet,R32,16,54,Paul Henri Mathieu [FRA] d. (12)Djokovic,7-6(11) 7-6(4),0.98,6.90%,0.00%,56.30%,73.50%,47.40%,4/7,02:41
16-Oct-06,Madrid Masters,Hard,QF,17,10,(10)Fernando Gonzalez [CHI] d. (15)Djokovic,7-5 5-7 7-5,0.84,4.60%,2.80%,69.40%,69.30%,48.50%,7/11,02:21
16-Oct-06,Madrid Masters,Hard,R16,17,19,(15)Djokovic d. Andy Murray [GBR],1-6 7-5 6-3,0.98,3.30%,3.30%,54.40%,71.40%,51.20%,4/7,02:11
16-Oct-06,Madrid Masters,Hard,R32,17,27,(15)Djokovic d. Richard Gasquet [FRA],7-6(2) 1-6 6-1,1.25,12.50%,4.20%,65.30%,80.90%,52.00%,3/6,01:38
09-Oct-06,Vienna,Hard,R16,16,44,Stan Wawrinka [SUI] d. (8)Djokovic,6-3 6-3,0.59,2.20%,4.40%,57.80%,65.40%,42.10%,0/3,01:02
09-Oct-06,Vienna,Hard,R32,16,146,(8)Djokovic d. (LL)Tomas Zib [CZE],6-3 6-4,1.24,26.20%,3.30%,60.70%,91.90%,41.70%,3/3,01:06
02-Oct-06,Metz,Hard,F,22,48,(3)Djokovic d. Jurgen Melzer [AUT],4-6 6-3 6-2,1.23,11.40%,1.10%,65.90%,70.70%,53.30%,7/9,01:51
02-Oct-06,Metz,Hard,SF,22,35,(3)Djokovic d. Sebastien Grosjean [FRA],6-7(4) 7-6(1) 6-3,1.09,5.40%,1.80%,62.20%,72.50%,52.40%,6/9,02:45
02-Oct-06,Metz,Hard,QF,22,265,(3)Djokovic d. (Q)Tobias Clemens [GER],6-4 6-1,1.88,19.10%,2.10%,55.30%,84.60%,61.90%,0/1,00:59
02-Oct-06,Metz,Hard,R16,22,66,(3)Djokovic d. Daniele Bracciali [ITA],6-0 6-3,1.83,16.30%,2.00%,65.30%,78.10%,58.80%,2/2,01:00
02-Oct-06,Metz,Hard,R32,22,67,(3)Djokovic d. Nicolas Mahut [FRA],6-2 6-3,1.65,7.70%,1.90%,51.90%,77.80%,68.00%,2/2,01:04
22-Sep-06,Davis Cup WG PO: SUI vs SCG,Hard,RR,21,44,Djokovic d. Stan Wawrinka [SUI],6-4 3-6 2-6 7-6(3) 6-4,,,,,,,,
22-Sep-06,Davis Cup WG PO: SUI vs SCG,Hard,RR,21,1,Roger Federer [SUI] d. Djokovic,6-3 6-2 6-3,,,,,,,,
28-Aug-06,US Open,Hard,R32,23,17,(15)Lleyton Hewitt [AUS] d. (20)Djokovic,6-3 6-1 6-2,0.54,3.60%,8.40%,67.50%,57.10%,37.00%,5/11,01:29
28-Aug-06,US Open,Hard,R64,23,60,(20)Djokovic d. Mardy Fish [USA],7-6(5) 6-4 3-6 7-6(3),0.93,6.10%,5.40%,62.20%,77.20%,58.90%,9/10,03:11
28-Aug-06,US Open,Hard,R128,23,577,(20)Djokovic d. (WC)Donald Young [USA],4-6 6-3 6-0 6-1,1.53,7.80%,3.90%,68.60%,72.90%,56.30%,7/8,01:41
14-Aug-06,Cincinnati Masters,Hard,R32,24,52,Florent Serra [FRA] d. Djokovic,6-4 6-4,0.8,10.50%,5.30%,57.90%,63.60%,54.20%,1/4,01:08
14-Aug-06,Cincinnati Masters,Hard,R64,24,15,Djokovic d. (12)Jarkko Nieminen [FIN],7-6(5) 6-4,1.09,6.10%,4.90%,53.70%,65.90%,65.80%,3/3,01:42
24-Jul-06,Umag,Clay,F,28,69,Stan Wawrinka [SUI] d. (4)Djokovic,6-6(1) RET,1.06,0.00%,2.20%,64.40%,69.00%,43.80%,1/9,01:13
24-Jul-06,Umag,Clay,SF,28,42,(4)Djokovic d. (5)Carlos Moya [ESP],6-1 7-5,1.46,0.00%,4.90%,67.20%,73.20%,55.00%,2/3,01:22
24-Jul-06,Umag,Clay,QF,28,110,(4)Djokovic d. Jiri Vanek [CZE],6-1 3-6 7-5,1.17,7.50%,7.50%,56.30%,64.40%,51.40%,3/8,01:50
24-Jul-06,Umag,Clay,R16,28,559,(4)Djokovic d. (Q)Stefano Ianni [ITA],6-3 6-4,1.64,5.40%,1.80%,62.50%,82.90%,57.10%,3/4,02:52
24-Jul-06,Umag,Clay,R32,28,1543,(4)Djokovic d. (WC)Luka Belic [CRO],6-3 6-3,1.49,6.50%,4.30%,73.90%,73.50%,58.30%,0/2,01:00
17-Jul-06,Amersfoort,Clay,F,36,37,(3)Djokovic d. (4)Nicolas Massu [CHI],7-6(5) 6-4,1.13,13.20%,4.40%,52.90%,75.00%,50.00%,2/4,02:42
17-Jul-06,Amersfoort,Clay,SF,36,28,(3)Djokovic d. (1)Guillermo Coria [ARG],6-2 1-0 RET,2.48,7.70%,0.00%,65.40%,70.60%,77.80%,1/2,00:38
17-Jul-06,Amersfoort,Clay,QF,36,87,(3)Djokovic d. Marc Gicquel [FRA],6-3 6-4,1.33,8.20%,4.90%,60.70%,81.10%,41.70%,1/3,01:15
17-Jul-06,Amersfoort,Clay,R16,36,127,(3)Djokovic d. Tomas Zib [CZE],6-4 6-2,1.57,21.30%,6.60%,67.20%,80.50%,55.00%,4/4,01:26
17-Jul-06,Amersfoort,Clay,R32,36,73,(3)Djokovic d. Boris Pashanski [SRB],6-0 6-3,1.51,5.50%,3.60%,60.00%,63.60%,63.60%,0/1,01:22
26-Jun-06,Wimbledon,Grass,R16,39,10,(7)Mario Ancic [CRO] d. Djokovic,6-4 4-6 4-6 7-5 6-3,0.96,8.30%,3.80%,65.20%,81.40%,54.30%,5/8,03:24
26-Jun-06,Wimbledon,Grass,R32,39,41,Djokovic d. Mikhail Youzhny [RUS],4-6 6-2 6-3 6-3,1.27,6.30%,2.70%,64.00%,78.90%,55.00%,4/5,02:36
26-Jun-06,Wimbledon,Grass,R64,39,8,Djokovic d. (11)Tommy Robredo [ESP],7-6(5) 6-2 6-4,1.33,2.10%,3.20%,67.00%,73.00%,48.40%,2/5,02:13
26-Jun-06,Wimbledon,Grass,R128,39,65,Djokovic d. Paul Goldstein [USA],6-3 6-2 7-6(3),1.19,8.20%,4.10%,60.20%,78.00%,48.70%,4/6,02:04
19-Jun-06,s Hertogenbosch,Grass,R16,40,128,Jan Hernych [CZE] d. (8)Djokovic,6-2 6-4,0.71,9.10%,10.90%,54.50%,73.30%,40.00%,3/6,01:08
19-Jun-06,s Hertogenbosch,Grass,R32,40,89,(8)Djokovic d. Alexander Waske [GER],6-7(9) 7-6(4) 7-6(4),1.05,8.30%,7.40%,56.20%,86.80%,52.80%,2/3,03:02
29-May-06,Roland Garros,Clay,QF,63,2,(2)Rafael Nadal [ESP] d. Djokovic,6-4 6-4 RET,0.69,3.00%,4.50%,73.10%,55.10%,22.20%,2/7,01:54
29-May-06,Roland Garros,Clay,R16,63,28,Djokovic d. (25)Gael Monfils [FRA],7-6(5) 7-6(5) 6-3,1.28,6.90%,4.00%,58.40%,74.60%,66.70%,3/6,02:33
29-May-06,Roland Garros,Clay,R32,63,25,Djokovic d. (23)Tommy Haas [GER],7-5 6-1 7-6(4),1.58,7.50%,3.80%,71.30%,75.40%,69.60%,1/4,02:14
29-May-06,Roland Garros,Clay,R64,63,9,Djokovic d. (9)Fernando Gonzalez [CHI],6-4 6-1 3-6 4-6 6-1,1.11,3.90%,0.70%,68.60%,71.40%,54.20%,1/12,03:03
29-May-06,Roland Garros,Clay,R128,63,46,Djokovic d. Luis Horna [PER],6-3 5-0 RET,2.52,16.70%,2.80%,83.30%,83.30%,66.70%,0/0,01:00
15-May-06,Hamburg Masters,Clay,R32,71,34,Fernando Verdasco [ESP] d. (Q)Djokovic,6-4 6-3,0.71,1.70%,0.00%,76.70%,43.50%,50.00%,3/9,01:29
15-May-06,Hamburg Masters,Clay,R64,71,21,(Q)Djokovic d. (10)Guillermo Coria [ARG],6-3 3-6 6-3,1.08,0.00%,1.10%,68.80%,54.70%,65.50%,1/9,02:18
24-Apr-06,Barcelona,Clay,R64,66,178,(Q)Daniel Gimeno Traver [ESP] d. Djokovic,6-4 3-6 6-3,1.04,2.40%,1.20%,65.90%,68.50%,42.90%,3/7,02:13
17-Apr-06,Monte Carlo Masters,Clay,R64,67,1,(1)Roger Federer [SUI] d. (Q)Djokovic,6-3 2-6 6-3,0.79,1.10%,4.30%,64.90%,59.00%,57.60%,1/11,01:49
07-Apr-06,Davis Cup G1 R2: GBR vs SCG,Carpet,RR,64,206,Djokovic d. Arvind Parmar [GBR],6-3 6-2 7-5,,,,,,,,
07-Apr-06,Davis Cup G1 R2: GBR vs SCG,Carpet,RR,64,49,Djokovic d. Greg Rusedski [GBR],6-3 4-6 6-3 7-6(6),,,,,,,,
20-Mar-06,Miami Masters,Hard,R64,66,7,(7)Guillermo Coria [ARG] d. Djokovic,7-5 6-1,0.66,2.40%,7.30%,52.40%,55.80%,38.50%,1/12,01:28
20-Mar-06,Miami Masters,Hard,R128,66,37,Djokovic d. Paul Henri Mathieu [FRA],6-1 6-3,4.32,22.20%,2.80%,72.20%,100.00%,60.00%,0/0,00:57
06-Mar-06,Indian Wells Masters,Hard,R128,67,88,(Q)Julien Benneteau [FRA] d. Djokovic,6-3 6-4,0.74,1.30%,2.70%,56.00%,59.50%,42.40%,7/12,01:33
20-Feb-06,Rotterdam,Hard,QF,72,23,(6)Radek Stepanek [CZE] d. (Q)Djokovic,7-5 4-6 7-6(2),0.84,2.80%,2.80%,69.20%,68.90%,60.60%,2/4,02:20
20-Feb-06,Rotterdam,Hard,R16,72,40,(Q)Djokovic d. Tim Henman [GBR],5-7 6-3 6-4,1,4.10%,3.30%,61.80%,72.40%,51.10%,8/9,02:40
20-Feb-06,Rotterdam,Hard,R32,72,53,(Q)Djokovic d. Andreas Seppi [ITA],6-2 2-6 7-5,1.03,6.00%,2.40%,54.20%,66.70%,47.40%,1/6,01:51
10-Feb-06,Davis Cup G1 R1: ISR vs SCG,Hard,RR,70,196,Djokovic d. Noam Okun [ISR],7-6(2) 7-6(6) 6-2,,,,,,,,
10-Feb-06,Davis Cup G1 R1: ISR vs SCG,Hard,RR,70,170,Djokovic d. Dudi Sela [ISR],6-1 6-2 7-6(3),,,,,,,,
30-Jan-06,Zagreb,Carpet,SF,81,5,(1)Ivan Ljubicic [CRO] d. Djokovic,6-7(6) 6-3 6-4,0.78,7.60%,3.80%,61.90%,72.30%,52.50%,8/10,02:21
30-Jan-06,Zagreb,Carpet,QF,81,215,Djokovic d. (Q)Ilija Bozoljac [SRB],6-2 6-3,1.72,20.40%,0.00%,69.40%,85.30%,60.00%,2/2,01:00
30-Jan-06,Zagreb,Carpet,R16,81,21,Djokovic d. (4)Radek Stepanek [CZE],6-3 6-4,1.31,11.70%,5.00%,55.00%,78.80%,55.60%,1/2,01:23
30-Jan-06,Zagreb,Carpet,R32,81,59,Djokovic d. Robin Vik [CZE],6-1 7-5,1.45,6.20%,3.10%,56.90%,73.00%,53.60%,5/7,01:19
16-Jan-06,Australian Open,Hard,R128,76,68,Paul Goldstein [USA] d. Djokovic,6-2 1-6 6-3 6-2,0.85,5.30%,7.90%,62.30%,62.00%,41.90%,13/19,02:28
31-Oct-05,Paris Masters,Carpet,R16,85,21,(14)Tommy Robredo [ESP] d. (Q)Djokovic,6-4 6-3,0.72,5.10%,3.80%,52.60%,65.90%,40.50%,1/9,01:21
31-Oct-05,Paris Masters,Carpet,R32,85,9,(Q)Djokovic d. (4)Mariano Puerta [ARG],6-3 7-6(9),1.24,14.60%,2.40%,62.20%,74.50%,61.30%,4/5,01:45
31-Oct-05,Paris Masters,Carpet,R64,85,37,(Q)Djokovic d. Victor Hanescu [ROU],4-1 RET,1.65,8.30%,8.30%,66.70%,75.00%,50.00%,0/0,00:19
24-Oct-05,Lyon,Carpet,R16,88,24,Olivier Rochus [BEL] d. Djokovic,7-6(4) 7-5,0.73,13.70%,3.20%,67.40%,68.80%,48.40%,1/11,01:54
24-Oct-05,Lyon,Carpet,R32,88,105,Djokovic d. Ricardo Mello [BRA],7-6(5) 6-4,1.09,5.00%,3.80%,63.70%,72.50%,41.40%,5/7,01:45
29-Aug-05,US Open,Hard,R32,97,48,Fernando Verdasco [ESP] d. Djokovic,6-1 4-6 6-7(2) 6-4 6-4,0.84,3.20%,1.90%,68.80%,62.30%,54.20%,1/6,03:04
29-Aug-05,US Open,Hard,R64,97,24,Djokovic d. (22)Mario Ancic [CRO],6-3 5-7 7-6(4) 6-3,1.06,4.30%,2.90%,61.60%,75.30%,49.10%,1/7,03:27
29-Aug-05,US Open,Hard,R128,97,43,Djokovic d. Gael Monfils [FRA],7-5 4-6 7-6(5) 0-6 7-5,0.72,1.70%,2.80%,66.50%,68.10%,48.30%,1/12,03:57
15-Aug-05,Cincinnati Masters,Hard,R64,97,18,Fernando Gonzalez [CHI] d. (Q)Djokovic,3-6 7-6(7) 6-4,1.12,10.90%,1.10%,59.80%,81.80%,54.10%,1/3,02:07
25-Jul-05,Umag,Clay,R16,97,28,(7)Juan Carlos Ferrero [ESP] d. Djokovic,6-4 6-2,0.67,1.60%,9.70%,59.70%,59.50%,32.00%,1/10,01:18
25-Jul-05,Umag,Clay,R32,97,163,Djokovic d. Alex Calatrava [ESP],6-1 6-4,1.66,1.90%,0.00%,69.20%,72.20%,81.30%,4/4,01:03
20-Jun-05,Wimbledon,Grass,R32,128,27,(9)Sebastien Grosjean [FRA] d. (Q)Djokovic,7-5 6-4 5-7 6-4,1.04,4.80%,3.20%,69.80%,75.00%,55.30%,6/9,02:51
20-Jun-05,Wimbledon,Grass,R64,128,81,(Q)Djokovic d. Guillermo Garcia Lopez [ESP],3-6 3-6 7-6(5) 7-6(3) 6-4,1.04,4.60%,2.30%,60.70%,71.40%,45.60%,1/9,04:08
20-Jun-05,Wimbledon,Grass,R128,128,68,(Q)Djokovic d. Juan Monaco [ARG],6-3 7-6(5) 6-3,1.36,2.10%,5.30%,69.10%,81.50%,55.20%,2/3,01:53
20-Jun-05,Wimbledon,Grass,Q3,128,129,(17)Djokovic d. (15)Wesley Moodie [RSA],4-6 6-0 6-7(2) 7-6(4) 6-3,,,,,,,,
20-Jun-05,Wimbledon,Grass,Q2,128,148,(17)Djokovic d. Jimmy Wang [TPE],6-4 6-4,,,,,,,,
20-Jun-05,Wimbledon,Grass,Q1,128,175,(17)Djokovic d. Brian Baker [USA],1-1 RET,,,,,,,,
23-May-05,Roland Garros,Clay,R64,153,9,(8)Guillermo Coria [ARG] d. (Q)Djokovic,4-6 6-2 3-2 RET,0.88,3.80%,3.80%,52.50%,54.80%,44.70%,5/11,01:54
23-May-05,Roland Garros,Clay,R128,153,71,(Q)Djokovic d. Robby Ginepri [USA],6-0 6-0 6-3,2,10.30%,3.40%,67.20%,74.40%,63.20%,1/2,01:18
23-May-05,Roland Garros,Clay,Q3,153,158,(15)Djokovic d. Marc Gicquel [FRA],6-4 7-6(5),,,,,,,,
23-May-05,Roland Garros,Clay,Q2,153,208,(15)Djokovic d. Franco Ferreiro [BRA],6-4 6-4,,,,,,,,
23-May-05,Roland Garros,Clay,Q1,153,182,(15)Djokovic d. Glenn Weiner [USA],6-2 6-3,,,,,,,,
09-May-05,San Remo CH,Clay,F,142,137,(7)Djokovic d. (5)Francesco Aldi [ITA],6-3 7-6(4),,,,,,,,
09-May-05,San Remo CH,Clay,SF,142,169,(7)Djokovic d. Roko Karanusic [CRO],6-3 7-6(7),,,,,,,,
09-May-05,San Remo CH,Clay,QF,142,203,(7)Djokovic d. Simon Greul [GER],6-3 6-3,,,,,,,,
09-May-05,San Remo CH,Clay,R16,142,252,(7)Djokovic d. (Q)Andrea Stoppini [ITA],6-4 4-6 6-0,,,,,,,,
09-May-05,San Remo CH,Clay,R32,142,153,(7)Djokovic d. Adrian Garcia [CHI],6-1 4-2 RET,,,,,,,,
29-Apr-05,Davis Cup G1 R2: SCG vs BEL,Clay,RR,142,33,Olivier Rochus [BEL] d. Djokovic,1-6 7-5 6-7(3) 6-1 6-3,,,,,,,,
29-Apr-05,Davis Cup G1 R2: SCG vs BEL,Clay,RR,142,104,Kristof Vliegen [BEL] d. Djokovic,6-3 6-3 3-6 6-2,,,,,,,,
18-Apr-05,Monza CH,Clay,QF,153,205,Nicolas Devilder [FRA] d. (6)Djokovic,4-6 6-3 7-5,,,,,,,,
18-Apr-05,Monza CH,Clay,R16,153,238,(6)Djokovic d. (WC)Giorgio Galimberti [ITA],6-0 6-2,,,,,,,,
18-Apr-05,Monza CH,Clay,R32,153,242,(6)Djokovic d. Daniel Koellerer [AUT],6-7(4) 6-3 6-4,,,,,,,,
04-Apr-05,Valencia,Clay,R32,160,114,Antony Dupuis [FRA] d. (Q)Djokovic,6-4 7-5,0.83,2.90%,5.80%,59.40%,70.70%,25.00%,5/10,01:36
04-Mar-05,Davis Cup G1 R1: SCG vs ZIM,Clay,RR,160,950,Djokovic d. Genius Chidzikwe [ZIM],6-4 6-0 6-4,,,,,,,,
04-Mar-05,Davis Cup G1 R1: SCG vs ZIM,Clay,RR,160,,Djokovic d. Pfungwa Mahefu [ZIM],6-1 6-2,,,,,,,,
21-Feb-05,Cherbourg CH,Hard,SF,171,135,(6)Nicolas Mahut [FRA] d. Djokovic,7-5 6-7(5) 7-6(5),,,,,,,,
21-Feb-05,Cherbourg CH,Hard,QF,171,174,Djokovic d. Marc Gicquel [FRA],2-6 7-6(5) 6-1,,,,,,,,
21-Feb-05,Cherbourg CH,Hard,R16,171,140,Djokovic d. (2)Richard Gasquet [FRA],6-2 1-0 RET,,,,,,,,
21-Feb-05,Cherbourg CH,Hard,R32,171,219,Djokovic d. Arnaud Di Pasquale [FRA],6-2 6-3,,,,,,,,
07-Feb-05,Belgrade CH,Carpet,QF,177,158,(8)Dick Norman [BEL] d. Djokovic,6-3 6-4,,,,,,,,
07-Feb-05,Belgrade CH,Carpet,R16,177,139,Djokovic d. (4)Alexander Peya [AUT],6-4 6-4,,,,,,,,
07-Feb-05,Belgrade CH,Carpet,R32,177,504,Djokovic d. (LL)Ilija Bozoljac [SRB],6-1 3-6 6-1,,,,,,,,
17-Jan-05,Australian Open,Hard,R128,188,4,(4)Marat Safin [RUS] d. (Q)Djokovic,6-0 6-2 6-1,0.37,1.50%,7.60%,59.10%,41.00%,18.50%,1/4,01:14
17-Jan-05,Australian Open,Hard,Q3,188,138,Djokovic d. (15)Wesley Moodie [RSA],4-6 6-3 6-4,,,,,,,,
17-Jan-05,Australian Open,Hard,Q2,188,165,Djokovic d. (32)Stan Wawrinka [SUI],6-3 6-1,,,,,,,,
17-Jan-05,Australian Open,Hard,Q1,188,287,Djokovic d. Francesco Piccari [ITA],6-3 7-5,,,,,,,,
15-Nov-04,Helsinki CH,Hard,R16,184,214,Takao Suzuki [JPN] d. Djokovic,7-6(7) 6-3,,,,,,,,
15-Nov-04,Helsinki CH,Hard,R32,184,187,Djokovic d. Leonardo Azzaro [ITA],7-6(3) 6-4,,,,,,,,
08-Nov-04,Bratislava CH,Carpet,R16,188,14,(1)Dominik Hrbaty [SVK] d. Djokovic,6-4 7-5,,,,,,,,
08-Nov-04,Bratislava CH,Carpet,R32,188,185,Djokovic d. (WC)Michal Mertinak [SVK],6-3 6-4,,,,,,,,
01-Nov-04,Aachen CH,Carpet,F,242,116,(Q)Djokovic d. (5)Lars Burgsmuller [GER],6-4 3-6 6-4,,,,,,,,
01-Nov-04,Aachen CH,Carpet,SF,242,153,(Q)Djokovic d. Noam Okun [ISR],6-3 6-1,,,,,,,,
01-Nov-04,Aachen CH,Carpet,QF,242,286,(Q)Djokovic d. (Q)George Bastl [SUI],6-4 6-2,,,,,,,,
01-Nov-04,Aachen CH,Carpet,R16,242,157,(Q)Djokovic d. Dick Norman [BEL],7-6(4) 4-6 6-3,,,,,,,,
01-Nov-04,Aachen CH,Carpet,R32,242,159,(Q)Djokovic d. Stan Wawrinka [SUI],6-2 6-3,,,,,,,,
27-Sep-04,Bangkok,Hard,R32,248,81,Dennis Van Scheppingen [NED] d. (WC)Djokovic,4-6 7-5 6-4,0.82,12.70%,10.20%,59.30%,64.30%,45.80%,1/10,01:52
13-Sep-04,Bucharest,Clay,R16,272,54,(6)David Ferrer [ESP] d. (Q)Djokovic,4-6 6-4 6-4,0.94,3.10%,1.00%,63.30%,59.70%,38.90%,1/11,02:35
13-Sep-04,Bucharest,Clay,R32,272,67,(Q)Djokovic d. Arnaud Clement [FRA],2-6 6-4 6-4,1.1,4.40%,2.20%,65.90%,65.00%,61.30%,2/5,02:26
30-Aug-04,Freudenstadt CH,Clay,QF,294,132,(1)Santiago Ventura [ESP] d. (Q)Djokovic,7-6(6) 6-4,,,,,,,,
30-Aug-04,Freudenstadt CH,Clay,R16,294,183,(Q)Djokovic d. (6)Jerome Haehnel [FRA],5-7 6-3 6-2,,,,,,,,
30-Aug-04,Freudenstadt CH,Clay,R32,294,241,(Q)Djokovic d. Jan Minar [CZE],6-4 6-2,,,,,,,,
23-Aug-04,Manerbio CH,Clay,QF,323,135,(2)Nicolas Almagro [ESP] d. (Q)Djokovic,6-4 6-2,,,,,,,,
23-Aug-04,Manerbio CH,Clay,R16,323,186,(Q)Djokovic d. (7)Jerome Haehnel [FRA],6-1 6-4,,,,,,,,
23-Aug-04,Manerbio CH,Clay,R32,323,225,(Q)Djokovic d. Didac Perez [ESP],6-2 6-4,,,,,,,,
09-Aug-04,Serbia & Montenegro F5,Clay,F,348,551,(1)Djokovic d. (7)Flavio Cipolla [ITA],6-4 6-3,,,,,,,,
09-Aug-04,Serbia & Montenegro F5,Clay,SF,348,408,(1)Djokovic d. (3)Darko Madjarovski [SRB],3-6 6-4 6-2,,,,,,,,
09-Aug-04,Serbia & Montenegro F5,Clay,QF,348,1428,(1)Djokovic d. (Q)Jerome Becker [GER],2-6 6-3 6-4,,,,,,,,
09-Aug-04,Serbia & Montenegro F5,Clay,R16,348,969,(1)Djokovic d. (Q)David Savic [SRB],6-1 6-0,,,,,,,,
09-Aug-04,Serbia & Montenegro F5,Clay,R32,348,815,(1)Djokovic d. Goran Tosic [MNE],6-2 6-3,,,,,,,,
19-Jul-04,Umag,Clay,R32,368,65,(4)Filippo Volandri [ITA] d. (Q)Djokovic,7-6(5) 6-1,0.77,6.20%,9.20%,61.50%,50.00%,24.00%,2/8,01:30
17-May-04,Budapest CH,Clay,F,515,252,(Q)Djokovic d. (1)Daniele Bracciali [ITA],6-1 6-2,,,,,,,,
17-May-04,Budapest CH,Clay,SF,515,338,(Q)Djokovic d. Francisco Costa [BRA],6-3 0-6 6-2,,,,,,,,
17-May-04,Budapest CH,Clay,QF,515,268,(Q)Djokovic d. (2)Jaroslav Pospisil [CZE],6-3 7-5,,,,,,,,
17-May-04,Budapest CH,Clay,R16,515,303,(Q)Djokovic d. Lukasz Kubot [POL],6-4 6-3,,,,,,,,
17-May-04,Budapest CH,Clay,R32,515,289,(Q)Djokovic d. (7)Kornel Bardoczky [HUN],6-4 6-2,,,,,,,,
10-May-04,Hungary F2,Clay,R32,572,569,Melle Van Gemerden [NED] d. Djokovic,2-6 6-4 6-3,,,,,,,,
03-May-04,Hungary F1,Clay,F,573,479,Djokovic d. (3)Marko Tkalec [SLO],6-4 6-2,,,,,,,,
03-May-04,Hungary F1,Clay,SF,573,605,Djokovic d. Kamil Capkovic [SVK],6-3 7-5,,,,,,,,
03-May-04,Hungary F1,Clay,QF,573,666,Djokovic d. Christian Grunes [GER],3-6 6-4 6-4,,,,,,,,
03-May-04,Hungary F1,Clay,R16,573,425,Djokovic d. (2)Herbert Wiltschnig [AUT],6-0 6-3,,,,,,,,
03-May-04,Hungary F1,Clay,R32,573,,Djokovic d. (Q)Theodor Devoty [CZE],6-1 6-3,,,,,,,,
19-Apr-04,Italy F4,Clay,QF,600,669,(Q)Gael Monfils [FRA] d. (Q)Djokovic,6-4 6-7(5) 6-2,,,,,,,,
19-Apr-04,Italy F4,Clay,R16,600,985,(Q)Djokovic d. (Q)Andrej Kracman [SLO],6-1 6-7(6) 6-2,,,,,,,,
19-Apr-04,Italy F4,Clay,R32,600,289,(Q)Djokovic d. (5)Victor Bruthans [SVK],6-1 2-6 6-1,,,,,,,,
09-Apr-04,Davis Cup G2 R1: SCG vs LAT,Carpet,RR,606,1340,Djokovic d. Janis Skroderis [LAT],6-2 6-2,,,,,,,,
23-Feb-04,Croatia F2,Hard,R16,663,314,(7)Ivo Klec [SVK] d. (Q)Djokovic,3-6 6-4 7-5,,,,,,,,
23-Feb-04,Croatia F2,Hard,R32,663,398,(Q)Djokovic d. Darko Madjarovski [SRB],6-3 3-6 6-3,,,,,,,,
16-Feb-04,Croatia F1,Hard,SF,671,728,(Q)Jeroen Masson [BEL] d. (Q)Djokovic,6-7(4) 7-5 6-3,,,,,,,,
16-Feb-04,Croatia F1,Hard,QF,671,267,(Q)Djokovic d. (2)Uros Vico [ITA],7-6(2) 6-4,,,,,,,,
16-Feb-04,Croatia F1,Hard,R16,671,413,(Q)Djokovic d. (LL)Stefan Wauters [BEL],6-3 6-4,,,,,,,,
16-Feb-04,Croatia F1,Hard,R32,671,,(Q)Djokovic d. (PR)Clemens Trimmel [AUT],5-7 6-2 6-1,,,,,,,,
02-Feb-04,Belgrade CH,Carpet,R32,676,261,Marco Chiudinelli [SUI] d. (WC)Djokovic,6-3 6-2,,,,,,,,
