Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
27_Jun_2022,Wimbledon,Grass,F,3,40,(1)Djokovic d. Nick Kyrgios [AUS],4-6 6-3 6-4 7-6(3), (ch),1.36,12.60%,5.90%,63.00%,82.70%,61.40%,6-May,3:01
27_Jun_2022,Wimbledon,Grass,SF,3,12,(1)Djokovic d. (9)Cameron Norrie [GBR],2-6 6-3 6-2 6-4, (ch),1.61,14.80%,1.10%,64.80%,82.50%,58.10%,4-Jan,2:35
27_Jun_2022,Wimbledon,Grass,QF,3,13,(1)Djokovic d. (10)Jannik Sinner [ITA],5-7 2-6 6-3 6-2 6-2, (ch),1.27,6.30%,3.90%,66.40%,82.40%,41.90%,9-May,3:35
27_Jun_2022,Wimbledon,Grass,R16,3,104,(1)Djokovic d. Tim Van Rijthoven [NED],6-2 4-6 6-1 6-2, (ch),1.68,7.20%,2.10%,62.90%,75.40%,69.40%,4-Mar,2:38
27_Jun_2022,Wimbledon,Grass,R32,3,30,(1)Djokovic d. (25)Miomir Kecmanovic [SRB],6-0 6-3 6-4,,1.98,8.80%,5.90%,50.00%,88.20%,61.80%,4-Mar,1:53
27_Jun_2022,Wimbledon,Grass,R64,3,79,(1)Djokovic d. Thanasi Kokkinakis [AUS],6-1 6-4 6-2,,1.93,1.40%,4.20%,70.80%,82.40%,61.90%,1-Jan,2:00
27_Jun_2022,Wimbledon,Grass,R128,3,81,(1)Djokovic d. Soon Woo Kwon [KOR],6-3 3-6 6-3 6-4,,1.29,14.40%,1.90%,60.60%,85.70%,48.80%,6-Apr,2:27
23_May_2022,Roland Garros,Clay,QF,1,5,(5)Rafael Nadal [ESP] d. (1)Djokovic,6-2 4-6 6-2 7-6(4), (ch),0.85,3.60%,2.90%,69.30%,63.90%,41.90%,17-Oct,4:12
23_May_2022,Roland Garros,Clay,R16,1,16,(1)Djokovic d. (15)Diego Schwartzman [ARG],6-1 6-3 6-3,,1.57,3.60%,1.20%,69.90%,72.40%,56.00%,8-Jul,
23_May_2022,Roland Garros,Clay,R32,1,195,(1)Djokovic d. Aljaz Bedene [SLO],6-3 6-3 6-2,,2.45,13.60%,1.50%,72.70%,85.40%,72.20%,1-Jan,
23_May_2022,Roland Garros,Clay,R64,1,38,(1)Djokovic d. Alex Molcan [SVK],6-2 6-3 7-6(4),,1.66,11.20%,0.00%,74.20%,78.80%,60.90%,2-Jan,
23_May_2022,Roland Garros,Clay,R128,1,99,(1)Djokovic d. Yoshihito Nishioka [JPN],6-3 6-1 6-0,,1.58,10.50%,0.00%,69.80%,73.30%,42.30%,6-May,
9_May_2022,Rome Masters,Clay,F,1,5,(1)Djokovic d. (4)Stefanos Tsitsipas [GRE],6-0 7-6(5), (ch),1.73,11.30%,1.90%,69.80%,81.10%,56.30%,2-Jan,1:36
9_May_2022,Rome Masters,Clay,SF,1,10,(1)Djokovic d. (5)Casper Ruud [NOR],6-4 6-3, (ch),1.34,2.00%,2.00%,64.70%,69.70%,66.70%,0/1,1:42
9_May_2022,Rome Masters,Clay,QF,1,9,(1)Djokovic d. (8)Felix Auger Aliassime [CAN],7-5 7-6(1), (ch),1.32,5.30%,0.00%,76.00%,73.70%,61.10%,5-Mar,2:09
9_May_2022,Rome Masters,Clay,R16,1,361,(1)Djokovic d. (PR)Stan Wawrinka [SUI],6-2 6-2, (ch),1.74,4.20%,0.00%,75.00%,75.00%,50.00%,4-Mar,1:15
9_May_2022,Rome Masters,Clay,R32,1,35,(1)Djokovic d. Aslan Karatsev [RUS],6-3 6-2, (ch),1.67,2.00%,3.90%,49.00%,76.00%,65.40%,2-Jan,1:30
2_May_2022,Madrid Masters,Clay,SF,1,9,(7)Carlos Alcaraz [ESP] d. (1)Djokovic,6-7(5) 7-5 7-6(5), (ch),0.99,6.20%,1.60%,66.70%,66.30%,65.10%,10-Aug,3:35
2_May_2022,Madrid Masters,Clay,QF,1,14,(1)Djokovic d. (12)Hubert Hurkacz [POL],6-3 6-4, (ch),1.54,10.90%,1.80%,65.50%,80.60%,68.40%,0/0,1:21
2_May_2022,Madrid Masters,Clay,R16,1,78,(1)Djokovic d. (WC)Andy Murray [GBR],W/O,,,,,,,,,
2_May_2022,Madrid Masters,Clay,R32,1,21,(1)Djokovic d. Gael Monfils [FRA],6-3 6-2, (ch),1.32,2.90%,4.40%,63.20%,69.80%,56.00%,5-May,1:27
18_Apr_2022,Belgrade,Clay,F,1,8,(2)Andrey Rublev [RUS] d. (1)Djokovic,6-2 6-7(4) 6-0, (ch),0.75,7.70%,5.50%,62.60%,57.90%,41.20%,12-Jun,2:27
18_Apr_2022,Belgrade,Clay,SF,1,26,(1)Djokovic d. (3)Karen Khachanov [RUS],4-6 6-1 6-2,,1.29,7.90%,2.60%,57.90%,75.00%,62.50%,2-Jan,1:59
18_Apr_2022,Belgrade,Clay,QF,1,38,(1)Djokovic d. (7)Miomir Kecmanovic [SRB],4-6 6-3 6-3,,1.31,3.40%,2.20%,66.30%,67.80%,63.30%,8-Jun,2:18
18_Apr_2022,Belgrade,Clay,R16,1,50,(1)Djokovic d. Laslo Djere [SRB],2-6 7-6(6) 7-6(4),,1.04,2.50%,3.40%,56.30%,73.10%,48.10%,12-Aug,3:21
11_Apr_2022,Monte Carlo Masters,Clay,R32,1,46,Alejandro Davidovich Fokina [ESP] d. (1)Djokovic,6-3 6-7(5) 6-1, (ch),0.87,0.80%,4.00%,60.80%,55.30%,40.80%,20-Nov,2:54
21_Feb_2022,Dubai,Hard,QF,1,123,(Q)Jiri Vesely [CZE] d. (1)Djokovic,6-4 7-6(4),,0.96,12.70%,5.60%,66.20%,74.50%,41.70%,8-May,1:57
21_Feb_2022,Dubai,Hard,R16,1,26,(1)Djokovic d. Karen Khachanov [RUS],6-3 7-6(2),,1.26,8.70%,4.30%,66.70%,82.60%,47.80%,4-Mar,1:38
21_Feb_2022,Dubai,Hard,R32,1,58,(1)Djokovic d. (WC)Lorenzo Musetti [ITA],6-3 6-3,,1.57,9.10%,3.60%,56.40%,77.40%,70.80%,7-Jul,1:14
3_Dec_2021,Davis Cup Finals SF: CRO vs SRB,Hard,RR,1,30,Djokovic d. Marin Cilic [CRO],6-4 6-2,,1.52,6.70%,1.70%,66.70%,75.00%,60.00%,8-Aug,1:39
1_Dec_2021,Davis Cup Finals QF: SRB vs KAZ,Hard,RR,1,36,Djokovic d. Alexander Bublik [KAZ],6-3 6-4,,1.98,7.50%,5.70%,60.40%,90.60%,61.90%,2-Feb,1:16
27_Nov_2021,Davis Cup Finals RR: SRB vs GER,Hard,RR,1,51,Djokovic d. Jan Lennard Struff [GER],6-2 6-4,,1.67,17.30%,0.00%,65.40%,79.40%,61.10%,0/0,1:12
26_Nov_2021,Davis Cup Finals RR: SRB vs AUT,Hard,RR,1,118,Djokovic d. Dennis Novak [AUT],6-3 6-2,,2.96,7.10%,0.00%,61.90%,84.60%,87.50%,0/0,0:57
15_Nov_2021,Tour Finals,Hard,SF,1,3,(3)Alexander Zverev [GER] d. (1)Djokovic,7-6(4) 4-6 6-3, (ch),0.89,16.30%,1.10%,65.20%,86.70%,40.60%,4-Mar,2:28
15_Nov_2021,Tour Finals,Hard,RR,1,8,(1)Djokovic d. (8)Casper Ruud [NOR],7-6(4) 6-2, (ch),1.98,18.90%,0.00%,73.60%,89.70%,42.90%,0/1,1:30
15_Nov_2021,Tour Finals,Hard,RR,1,5,(1)Djokovic d. (5)Andrey Rublev [RUS],6-3 6-2, (ch),1.71,29.20%,0.00%,64.60%,87.10%,41.20%,0/1,1:08
15_Nov_2021,Tour Finals,Hard,RR,1,12,(1)Djokovic d. (10)Cameron Norrie [GBR],6-2 6-1,,2.24,13.20%,0.00%,68.40%,80.80%,66.70%,1-Jan,1:06
1_Nov_2021,Paris Masters,Hard,F,1,2,(1)Djokovic d. (2)Daniil Medvedev [RUS],4-6 6-3 6-3, (ch),1.22,7.00%,2.30%,66.30%,78.90%,31.00%,10-Jul,2:15
1_Nov_2021,Paris Masters,Hard,SF,1,10,(1)Djokovic d. (7)Hubert Hurkacz [POL],3-6 6-0 7-6(5), (ch),1.38,6.50%,3.90%,55.80%,76.70%,61.80%,3-Jan,2:17
1_Nov_2021,Paris Masters,Hard,QF,1,26,(1)Djokovic d. Taylor Fritz [USA],6-4 6-3, (ch),1.59,17.00%,6.40%,72.30%,73.50%,46.20%,5-Feb,1:13
1_Nov_2021,Paris Masters,Hard,R16,1,22,(1)Djokovic d. (15)Gael Monfils [FRA],W/O,,,,,,,,,
1_Nov_2021,Paris Masters,Hard,R32,1,40,(1)Djokovic d. Marton Fucsovics [HUN],6-2 4-6 6-3,,1.47,3.80%,0.00%,67.90%,77.40%,56.00%,0/2,2:00
30_Aug_2021,US Open,Hard,F,1,2,(2)Daniil Medvedev [RUS] d. (1)Djokovic,6-4 6-4 6-4, (ch),0.76,6.50%,3.30%,54.30%,80.00%,40.50%,8-Apr,2:16
30_Aug_2021,US Open,Hard,SF,1,4,(1)Djokovic d. (4)Alexander Zverev [GER],4-6 6-2 6-4 4-6 6-2, (ch),1,8.00%,1.30%,66.00%,76.80%,43.10%,12-Sep,3:34
30_Aug_2021,US Open,Hard,QF,1,8,(1)Djokovic d. (6)Matteo Berrettini [ITA],5-7 6-2 6-2 6-3, (ch),1.5,10.30%,3.40%,61.50%,73.60%,66.70%,5-Apr,3:27
30_Aug_2021,US Open,Hard,R16,1,99,(1)Djokovic d. (WC)Jenson Brooksby [USA],1-6 6-3 6-2 6-2, (ch),1.29,8.60%,1.00%,62.90%,72.70%,53.80%,11-Aug,2:59
30_Aug_2021,US Open,Hard,R32,1,56,(1)Djokovic d. Kei Nishikori [JPN],6-7(4) 6-3 6-3 6-2, (ch),1.32,11.50%,5.30%,62.60%,76.80%,51.00%,13-Nov,3:32
30_Aug_2021,US Open,Hard,R64,1,121,(1)Djokovic d. Tallon Griekspoor [NED],6-2 6-3 6-2, (ch),1.76,18.10%,6.90%,63.90%,80.40%,53.80%,4-Mar,1:39
30_Aug_2021,US Open,Hard,R128,1,145,(1)Djokovic d. (Q)Holger Rune [DEN],6-1 6-7(5) 6-2 6-1,,1.58,17.50%,7.20%,63.90%,85.50%,48.60%,3-Jan,2:15
24_Jul_2021,Tokyo Olympics,Hard,BR,1,11,(6)Pablo Carreno Busta [ESP] d. (1)Djokovic,6-4 6-7(6) 6-3, (ch),,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,SF,1,5,(4)Alexander Zverev [GER] d. (1)Djokovic,1-6 6-3 6-1, (ch),,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,QF,1,69,(1)Djokovic d. Kei Nishikori [JPN],6-2 6-0, (ch),,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,R16,1,35,(1)Djokovic d. (16)Alejandro Davidovich Fokina [ESP],6-3 6-1, (ch),,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,R32,1,48,(1)Djokovic d. Jan Lennard Struff [GER],6-4 6-3, (ch),,,,,,,,
24_Jul_2021,Tokyo Olympics,Hard,R64,1,139,(1)Djokovic d. Hugo Dellien [BOL],6-2 6-2, (ch),,,,,,,,
28_Jun_2021,Wimbledon,Grass,F,1,9,(1)Djokovic d. (7)Matteo Berrettini [ITA],6-7(4) 6-4 6-4 6-3, (ch),1.27,4.10%,3.30%,61.50%,78.70%,53.20%,7-May,3:24
28_Jun_2021,Wimbledon,Grass,SF,1,12,(1)Djokovic d. (10)Denis Shapovalov [CAN],7-6(3) 7-5 7-5, (ch),1.17,7.10%,4.50%,60.70%,80.90%,56.80%,11-Oct,2:44
28_Jun_2021,Wimbledon,Grass,QF,1,48,(1)Djokovic d. Marton Fucsovics [HUN],6-3 6-4 6-4, (ch),1.4,4.30%,3.20%,65.60%,82.00%,43.80%,6-May,2:17
28_Jun_2021,Wimbledon,Grass,R16,1,20,(1)Djokovic d. (17)Cristian Garin [CHI],6-2 6-4 6-2,,2.49,13.40%,1.50%,58.20%,92.30%,64.30%,2-Feb,1:49
28_Jun_2021,Wimbledon,Grass,R32,1,114,(1)Djokovic d. (Q)Denis Kudla [USA],6-4 6-3 7-6(7),,1.35,8.70%,6.50%,54.30%,88.00%,50.00%,4-Feb,2:17
28_Jun_2021,Wimbledon,Grass,R64,1,102,(1)Djokovic d. Kevin Anderson [RSA],6-3 6-3 6-3,,2.12,12.50%,1.40%,63.90%,84.80%,69.20%,0/0,1:41
28_Jun_2021,Wimbledon,Grass,R128,1,253,(1)Djokovic d. (WC)Jack Draper [GBR],4-6 6-1 6-2 6-2,,2.51,30.90%,1.20%,77.80%,87.30%,66.70%,3-Feb,2:00
31_May_2021,Roland Garros,Clay,F,1,5,(1)Djokovic d. (5)Stefanos Tsitsipas [GRE],6-7(6) 2-6 6-3 6-2 6-4, (ch),1.32,3.70%,2.20%,67.90%,78.00%,53.50%,8-May,4:11
31_May_2021,Roland Garros,Clay,SF,1,3,(1)Djokovic d. (3)Rafael Nadal [ESP],3-6 6-3 7-6(4) 6-2, (ch),1.17,4.50%,2.30%,63.90%,64.70%,50.00%,16-Oct,4:11
31_May_2021,Roland Garros,Clay,QF,1,9,(1)Djokovic d. (9)Matteo Berrettini [ITA],6-3 6-2 6-7(5) 7-5, (ch),1.47,7.60%,0.80%,69.70%,77.20%,65.00%,3-Mar,3:28
31_May_2021,Roland Garros,Clay,R16,1,76,(1)Djokovic d. Lorenzo Musetti [ITA],6-7(7) 6-7(2) 6-1 6-0 4-0 RET,,1.57,8.30%,1.50%,70.50%,75.30%,53.80%,4-Feb,3:27
31_May_2021,Roland Garros,Clay,R32,1,93,(1)Djokovic d. Ricardas Berankis [LTU],6-1 6-4 6-1,,1.94,7.50%,4.50%,62.70%,88.10%,52.00%,0/0,1:32
31_May_2021,Roland Garros,Clay,R64,1,92,(1)Djokovic d. Pablo Cuevas [URU],6-3 6-2 6-4,,1.45,10.60%,3.20%,68.10%,75.00%,56.70%,9-Aug,2:06
31_May_2021,Roland Garros,Clay,R128,1,66,(1)Djokovic d. Tennys Sandgren [USA],6-2 6-4 6-2,,1.9,5.50%,2.70%,67.10%,85.70%,54.20%,6-Jun,1:58
24_May_2021,Belgrade 2,Clay,F,1,255,(1)Djokovic d. (Q)Alex Molcan [SVK],6-4 6-3, (ch),1.34,4.10%,6.10%,55.10%,70.40%,45.50%,5-Jan,1:28
24_May_2021,Belgrade 2,Clay,SF,1,119,(1)Djokovic d. (Q)Andrej Martin [SVK],6-1 4-6 6-0,,1.5,1.40%,1.40%,64.40%,59.60%,69.20%,10-Jul,1:55
24_May_2021,Belgrade 2,Clay,QF,1,96,(1)Djokovic d. (Alt)Federico Coria [ARG],6-1 6-0,,2.7,9.40%,3.10%,59.40%,68.40%,84.60%,0/1,0:55
24_May_2021,Belgrade 2,Clay,R16,1,253,(1)Djokovic d. (LL)Mats Moraing [GER],6-2 7-6(4),,1.4,8.60%,4.30%,58.60%,70.70%,55.20%,5-Mar,1:40
10_May_2021,Rome Masters,Clay,F,1,3,(2)Rafael Nadal [ESP] d. (1)Djokovic,7-5 1-6 6-3, (ch),0.96,5.30%,4.20%,66.30%,65.10%,46.90%,6-Mar,2:49
10_May_2021,Rome Masters,Clay,SF,1,33,(1)Djokovic d. Lorenzo Sonego [ITA],6-3 6-7(5) 6-2, (ch),1.44,5.30%,2.10%,69.50%,78.80%,58.60%,7-Jun,2:44
10_May_2021,Rome Masters,Clay,QF,1,5,(1)Djokovic d. (5)Stefanos Tsitsipas [GRE],4-6 7-5 7-5,,1.2,3.60%,5.40%,69.60%,69.20%,44.10%,14-Sep,3:16
10_May_2021,Rome Masters,Clay,R16,1,48,(1)Djokovic d. (Q)Alejandro Davidovich Fokina [ESP],6-2 6-1,,1.74,8.00%,2.00%,66.00%,69.70%,64.70%,4-Mar,1:10
10_May_2021,Rome Masters,Clay,R32,1,31,(1)Djokovic d. Taylor Fritz [USA],6-3 7-6(5),,1.16,3.90%,1.30%,58.40%,75.60%,43.80%,7-May,1:38
19_Apr_2021,Belgrade,Clay,SF,1,28,(3)Aslan Karatsev [RUS] d. (1)Djokovic,7-5 4-6 6-4, (ch),0.99,1.70%,5.20%,62.10%,61.10%,47.70%,16-Oct,3:25
19_Apr_2021,Belgrade,Clay,QF,1,47,(1)Djokovic d. (8)Miomir Kecmanovic [SRB],6-1 6-3,,1.68,5.50%,1.80%,58.20%,75.00%,56.50%,5-Apr,1:15
19_Apr_2021,Belgrade,Clay,R16,1,85,(1)Djokovic d. Soon Woo Kwon [KOR],6-1 6-3,,2.16,5.10%,5.10%,69.20%,81.50%,58.30%,0/1,1:08
12_Apr_2021,Monte Carlo Masters,Clay,R16,1,33,Daniel Evans [GBR] d. (1)Djokovic,6-4 7-5, (ch),0.93,4.60%,6.20%,56.90%,56.80%,46.40%,7-Feb,2:06
12_Apr_2021,Monte Carlo Masters,Clay,R32,1,22,(1)Djokovic d. Jannik Sinner [ITA],6-4 6-2,,1.31,0.00%,3.50%,64.90%,59.50%,65.00%,4-Feb,1:34
8_Feb_2021,Australian Open,Hard,F,1,4,(1)Djokovic d. (4)Daniil Medvedev [RUS],7-5 6-2 6-2, (ch),1.38,3.80%,2.60%,66.70%,73.10%,57.70%,4-Feb,1:53
8_Feb_2021,Australian Open,Hard,SF,1,114,(1)Djokovic d. (Q)Aslan Karatsev [RUS],6-3 6-4 6-2, (ch),1.56,21.00%,2.50%,67.90%,70.90%,61.50%,5-Mar,1:53
8_Feb_2021,Australian Open,Hard,QF,1,7,(1)Djokovic d. (6)Alexander Zverev [GER],6-7(6) 6-2 6-4 7-6(6), (ch),0.99,14.20%,3.10%,73.50%,72.30%,44.20%,12-Sep,3:30
8_Feb_2021,Australian Open,Hard,R16,1,14,(1)Djokovic d. (14)Milos Raonic [CAN],7-6(4) 4-6 6-1 6-4, (ch),1.24,8.30%,2.50%,67.80%,78.00%,59.00%,3-Feb,2:56
8_Feb_2021,Australian Open,Hard,R32,1,31,(1)Djokovic d. (27)Taylor Fritz [USA],7-6(1) 6-4 3-6 4-6 6-2, (ch),1,9.40%,3.10%,66.00%,75.20%,50.00%,12-Sep,3:25
8_Feb_2021,Australian Open,Hard,R64,1,64,(1)Djokovic d. Frances Tiafoe [USA],6-3 6-7(3) 7-6(2) 6-3, (ch),1.46,21.70%,4.20%,61.70%,83.80%,58.70%,3-Jan,3:30
8_Feb_2021,Australian Open,Hard,R128,1,61,(1)Djokovic d. Jeremy Chardy [FRA],6-3 6-1 6-2,,3.17,15.80%,1.80%,75.40%,86.00%,78.60%,0/0,1:31
2_Feb_2021,Atp Cup,Hard,RR,1,12,Djokovic d. Denis Shapovalov [CAN],7-5 7-5,,1.61,1.60%,4.80%,69.80%,79.50%,73.70%,0/0,1:53
2_Feb_2021,Atp Cup,Hard,RR,1,7,Djokovic d. Alexander Zverev [GER],6-7(3) 6-2 7-5,,1.3,11.60%,5.30%,55.80%,81.10%,59.50%,0/1,2:33
16_Nov_2020,Tour Finals,Hard,SF,1,3,(3)Dominic Thiem [AUT] d. (1)Djokovic,7-5 6-7(10) 7-6(5), (ch),0.98,4.40%,0.00%,64.90%,85.10%,45.00%,2-Jan,2:54
16_Nov_2020,Tour Finals,Hard,RR,1,4,(4)Daniil Medvedev [RUS] d. (1)Djokovic,6-3 6-3, (ch),0.63,4.40%,7.40%,58.80%,67.50%,42.90%,8-May,1:21
16_Nov_2020,Tour Finals,Hard,RR,1,7,(1)Djokovic d. (5)Alexander Zverev [GER],6-3 7-6(4),,0.91,3.80%,3.80%,65.40%,78.40%,51.90%,3-Mar,1:36
16_Nov_2020,Tour Finals,Hard,RR,1,9,(1)Djokovic d. (8)Diego Schwartzman [ARG],6-3 6-2,,1.74,14.90%,4.30%,63.80%,76.70%,64.70%,2-Jan,1:18
26_Oct_2020,Vienna,Hard,QF,1,42,(LL)Lorenzo Sonego [ITA] d. (1)Djokovic,6-2 6-1, (ch),0.62,5.90%,5.90%,54.90%,60.70%,30.40%,6-Jan,1:08
26_Oct_2020,Vienna,Hard,R16,1,24,(1)Djokovic d. Borna Coric [CRO],7-6(11) 6-3,,1.26,5.60%,1.40%,69.40%,80.00%,59.10%,3-Mar,2:07
26_Oct_2020,Vienna,Hard,R32,1,30,(1)Djokovic d. Filip Krajinovic [SRB],7-6(6) 6-3,,1.23,10.30%,6.40%,64.10%,76.00%,35.70%,5-Mar,1:58
28_Sep_2020,Roland Garros,Clay,F,1,2,(1)Rafael Nadal [ESP] d. (2)Djokovic,6-0 6-2 7-5,,0.66,1.00%,4.00%,66.70%,50.00%,48.50%,18-Nov,2:41
28_Sep_2020,Roland Garros,Clay,SF,1,6,(1)Djokovic d. (5)Stefanos Tsitsipas [GRE],6-3 6-2 5-7 4-6 6-1,,1.23,3.30%,3.90%,66.70%,72.50%,47.10%,15-Nov,3:54
28_Sep_2020,Roland Garros,Clay,QF,1,18,(1)Djokovic d. (17)Pablo Carreno Busta [ESP],4-6 6-2 6-3 6-4,,1.15,1.50%,3.80%,56.50%,71.60%,52.60%,13-Oct,3:10
28_Sep_2020,Roland Garros,Clay,R16,1,16,(1)Djokovic d. (15)Karen Khachanov [RUS],6-4 6-3 6-3,,1.42,2.20%,1.10%,64.00%,70.20%,59.40%,9-Jul,2:23
28_Sep_2020,Roland Garros,Clay,R32,1,153,(1)Djokovic d. (LL)Daniel Elahi Galan [COL],6-0 6-3 6-2,,1.75,2.70%,2.70%,68.90%,74.50%,56.50%,5-May,2:08
28_Sep_2020,Roland Garros,Clay,R64,1,66,(1)Djokovic d. Ricardas Berankis [LTU],6-1 6-2 6-2,,1.98,15.20%,1.50%,57.60%,94.70%,46.40%,2-Feb,1:23
28_Sep_2020,Roland Garros,Clay,R128,1,80,(1)Djokovic d. Mikael Ymer [SWE],6-0 6-2 6-3,,1.97,3.40%,3.40%,60.30%,74.30%,60.90%,0/2,1:38
14_Sep_2020,Rome Masters,Clay,F,1,15,(1)Djokovic d. (8)Diego Schwartzman [ARG],7-5 6-3, (ch),1.25,2.90%,1.40%,68.60%,68.80%,40.90%,6-Mar,1:53
14_Sep_2020,Rome Masters,Clay,SF,1,34,(1)Djokovic d. Casper Ruud [NOR],7-5 6-3, (ch),1.3,15.20%,1.30%,67.10%,69.80%,61.50%,8-Jul,2:11
14_Sep_2020,Rome Masters,Clay,QF,1,97,(1)Djokovic d. (Q)Dominik Koepfer [GER],6-3 4-6 6-3,,1.25,6.70%,0.00%,64.00%,64.60%,51.90%,0/4,2:10
14_Sep_2020,Rome Masters,Clay,R16,1,29,(1)Djokovic d. Filip Krajinovic [SRB],7-6(7) 6-3,,1.2,3.90%,5.20%,64.90%,70.00%,51.90%,6-May,2:07
14_Sep_2020,Rome Masters,Clay,R32,1,87,(1)Djokovic d. (WC)Salvatore Caruso [ITA],6-3 6-2,,1.97,8.30%,2.10%,66.70%,81.30%,68.80%,0/0,1:24
31_Aug_2020,US Open,Hard,R16,1,27,(20)Pablo Carreno Busta [ESP] d. (1)Djokovic,6-5 DEF,,1.33,32.10%,0.00%,71.40%,80.00%,62.50%,2-Jan,1:00
31_Aug_2020,US Open,Hard,R32,1,29,(1)Djokovic d. (28)Jan Lennard Struff [GER],6-3 6-3 6-1, (ch),1.62,4.90%,6.20%,63.00%,80.40%,56.70%,4-Apr,1:43
31_Aug_2020,US Open,Hard,R64,1,44,(1)Djokovic d. Kyle Edmund [GBR],6-7(5) 6-3 6-4 6-2,,1.7,14.80%,2.80%,66.70%,83.30%,58.30%,5-Mar,3:13
31_Aug_2020,US Open,Hard,R128,1,109,(1)Djokovic d. Damir Dzumhur [BIH],6-1 6-4 6-1,,1.57,6.10%,6.10%,59.80%,73.50%,54.50%,7-Jun,1:58
24_Aug_2020,Cincinnati Masters,Hard,F,1,30,(1)Djokovic d. Milos Raonic [CAN],1-6 6-3 6-4, (ch),0.96,2.60%,6.60%,51.30%,74.40%,48.60%,5-Feb,2:00
24_Aug_2020,Cincinnati Masters,Hard,SF,1,12,(1)Djokovic d. (8)Roberto Bautista Agut [ESP],4-6 6-4 7-6(0), (ch),1.09,13.60%,6.80%,56.30%,69.00%,42.20%,12-Jun,3:00
24_Aug_2020,Cincinnati Masters,Hard,QF,1,34,(1)Djokovic d. Jan Lennard Struff [GER],6-3 6-1,,1.81,10.40%,6.30%,68.80%,72.70%,60.00%,3-Feb,1:02
24_Aug_2020,Cincinnati Masters,Hard,R16,1,55,(1)Djokovic d. (WC)Tennys Sandgren [USA],6-2 6-4,,1.67,3.60%,7.30%,56.40%,83.90%,62.50%,4-Apr,1:28
24_Aug_2020,Cincinnati Masters,Hard,R32,1,72,(1)Djokovic d. (Q)Ricardas Berankis [LTU],7-6(2) 6-4,,1.26,12.50%,10.90%,54.70%,71.40%,51.70%,5-Feb,1:41
24_Feb_2020,Dubai,Hard,F,1,6,(1)Djokovic d. (2)Stefanos Tsitsipas [GRE],6-3 6-4, (ch),1.4,3.50%,0.00%,63.20%,77.80%,57.10%,2-Jan,1:17
24_Feb_2020,Dubai,Hard,SF,1,9,(1)Djokovic d. (3)Gael Monfils [FRA],2-6 7-6(8) 6-1, (ch),1.11,5.20%,1.00%,74.00%,60.60%,52.00%,7-Apr,2:35
24_Feb_2020,Dubai,Hard,QF,1,17,(1)Djokovic d. (7)Karen Khachanov [RUS],6-2 6-2,,1.98,4.40%,4.40%,60.00%,88.90%,44.40%,2-Jan,1:06
24_Feb_2020,Dubai,Hard,R16,1,80,(1)Djokovic d. Philipp Kohlschreiber [GER],6-3 6-1,,2,4.50%,4.50%,54.50%,79.20%,70.00%,0/0,0:59
24_Feb_2020,Dubai,Hard,R32,1,260,(1)Djokovic d. (WC)Malek Jaziri [TUN],6-1 6-2,,2.34,16.30%,7.00%,69.80%,83.30%,61.50%,0/0,1:00
20_Jan_2020,Australian Open,Hard,F,2,5,(2)Djokovic d. (5)Dominic Thiem [AUT],6-4 4-6 2-6 6-3 6-4, (ch),1.2,6.70%,3.70%,64.90%,75.90%,51.10%,12-Jul,3:59
20_Jan_2020,Australian Open,Hard,SF,2,3,(2)Djokovic d. (3)Roger Federer [SUI],7-6(1) 6-4 6-3, (ch),1.31,10.80%,1.00%,72.50%,73.00%,53.60%,7-May,2:18
20_Jan_2020,Australian Open,Hard,QF,2,35,(2)Djokovic d. (32)Milos Raonic [CAN],6-4 6-3 7-6(1), (ch),1.52,4.00%,1.00%,69.30%,85.70%,48.40%,2-Feb,2:49
20_Jan_2020,Australian Open,Hard,R16,2,14,(2)Djokovic d. (14)Diego Schwartzman [ARG],6-3 6-4 6-4, (ch),1.57,9.30%,1.20%,64.00%,74.50%,67.70%,3-Feb,2:06
20_Jan_2020,Australian Open,Hard,R32,2,71,(2)Djokovic d. Yoshihito Nishioka [JPN],6-3 6-2 6-2,,3.46,27.40%,3.20%,74.20%,93.50%,68.80%,1-Jan,1:25
20_Jan_2020,Australian Open,Hard,R64,2,146,(2)Djokovic d. (WC)Tatsuma Ito [JPN],6-1 6-4 6-2,,2.64,25.00%,7.80%,71.90%,93.50%,55.60%,0/0,1:35
20_Jan_2020,Australian Open,Hard,R128,2,37,(2)Djokovic d. Jan Lennard Struff [GER],7-6(5) 6-2 2-6 6-1,,1.4,15.20%,3.30%,65.20%,76.70%,50.00%,5-Jan,2:16
6_Jan_2020,Atp Cup,Hard,F,2,1,Djokovic d. Rafael Nadal [ESP],6-2 7-6(4), (ch),1.63,18.80%,3.10%,76.60%,83.70%,60.00%,5-May,1:55
6_Jan_2020,Atp Cup,Hard,SF,2,5,Djokovic d. Daniil Medvedev [RUS],6-1 5-7 6-4, (ch),1.17,3.60%,4.50%,67.60%,70.70%,44.40%,11-Aug,2:47
