Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
2_Jan_2023,United Cup,Hard,RR,9,12,(3)Fritz d. (10)Alexander Zverev [GER],6-1 6-4,,2.44,17.80%,8.90%,60.00%,96.30%,61.10%,1-Jan,1:04
2_Jan_2023,United Cup,Hard,RR,9,81,(3)Fritz d. (14)Jiri Lehecka [CZE],6-3 6-4,,1.03,7.40%,4.40%,60.30%,78.00%,51.90%,2-Feb,
24_Nov_2022,Davis Cup Finals QF: ITA vs USA,Hard,RR,9,23,Fritz d. Lorenzo Musetti [ITA],7-6(8) 6-3,,,,,,,,,
14_Nov_2022,Tour Finals,Hard,SF,9,8,(7)Novak Djokovic [SRB] d. (8)Fritz,7-6(5) 7-6(6), (ch),0.78,18.50%,1.20%,67.90%,76.40%,34.60%,0/2,1:54
14_Nov_2022,Tour Finals,Hard,RR,9,2,(8)Fritz d. (1)Rafael Nadal [ESP],7-6(3) 6-1, (ch),1.68,13.80%,1.70%,69.00%,80.00%,77.80%,0/0,1:37
14_Nov_2022,Tour Finals,Hard,RR,9,4,(3)Casper Ruud [NOR] d. (8)Fritz,6-3 4-6 7-6(6), (ch),0.88,16.90%,0.00%,61.80%,87.30%,50.00%,5-Apr,2:11
14_Nov_2022,Tour Finals,Hard,RR,9,6,(8)Fritz d. (5)Felix Auger Aliassime [CAN],7-6(4) 6-7(5) 6-2, (ch),1.71,5.60%,1.10%,62.20%,87.50%,70.60%,3-Mar,2:44
31_Oct_2022,Paris Masters,Hard,R32,11,188,(WC)Gilles Simon [FRA] d. (9)Fritz,7-5 5-7 6-4, (ch),0.93,7.10%,0.90%,58.00%,70.80%,48.90%,11-Jul,3:06
31_Oct_2022,Paris Masters,Hard,R64,11,32,(9)Fritz d. Alejandro Davidovich Fokina [ESP],7-5 6-2,,1.34,5.60%,2.80%,57.70%,80.50%,36.70%,3-Jan,1:29
24_Oct_2022,Vienna,Hard,R16,10,19,Denis Shapovalov [CAN] d. (4)Fritz,6-1 4-6 6-3, (ch),0.55,12.30%,1.20%,63.00%,72.50%,40.00%,6-Feb,1:42
24_Oct_2022,Vienna,Hard,R32,10,37,(4)Fritz d. (Q)Yoshihito Nishioka [JPN],6-7(4) 7-6(7) 6-3,,1.04,18.60%,0.90%,61.90%,81.40%,53.50%,5-Apr,2:44
3_Oct_2022,Tokyo,Hard,F,11,19,(3)Fritz d. (4)Frances Tiafoe [USA],7-6(3) 7-6(2), (ch),1.56,16.20%,0.00%,67.60%,78.00%,75.00%,3-Feb,1:56
3_Oct_2022,Tokyo,Hard,SF,11,22,(3)Fritz d. (7)Denis Shapovalov [CAN],6-3 6-7(5) 6-3, (ch),1.06,5.70%,4.70%,53.80%,82.50%,49.00%,7-May,2:14
3_Oct_2022,Tokyo,Hard,QF,11,20,(3)Fritz d. (5)Nick Kyrgios [AUS],W/O,,,,,,,,,
3_Oct_2022,Tokyo,Hard,R16,11,253,(3)Fritz d. (LL)Hiroki Moriya [JPN],6-1 3-6 6-4,,1.25,17.70%,3.80%,59.50%,72.30%,50.00%,6-Mar,1:59
3_Oct_2022,Tokyo,Hard,R32,11,109,(3)Fritz d. James Duckworth [AUS],6-2 6-7(2) 6-1,,1.53,29.30%,1.20%,69.50%,87.70%,36.00%,4-Mar,1:46
23_Sep_2022,Laver Cup,Hard,RR,12,8,Fritz d. Cameron Norrie [GBR],6-1 4-6 [10-8],,,,,,,,,
17_Sep_2022,Davis Cup Finals RR: USA vs NED,Hard,RR,12,35,Botic Van De Zandschulp [NED] d. Fritz,6-4 7-6(3),,,,,,,,,
15_Sep_2022,Davis Cup Finals RR: USA vs KAZ,Hard,RR,12,44,Fritz d. Alexander Bublik [KAZ],7-6(6) 1-6 6-3,,,,,,,,,
14_Sep_2022,Davis Cup Finals RR: USA vs GBR,Hard,RR,12,8,Cameron Norrie [GBR] d. Fritz,2-6 7-6(2) 7-5,,,,,,,,,
29_Aug_2022,US Open,Hard,R128,12,303,Brandon Holt [USA] d. (10)Fritz,6-7(3) 7-6(1) 6-3 6-4, (ch),0.92,8.50%,3.10%,60.80%,70.90%,39.20%,14-Aug,3:05
15_Aug_2022,Cincinnati Masters,Hard,QF,13,1,(1)Daniil Medvedev [RUS] d. (11)Fritz,7-6(1) 6-3, (ch),1.01,4.80%,4.80%,50.00%,83.90%,54.80%,3-Feb,1:37
15_Aug_2022,Cincinnati Masters,Hard,R16,13,8,(11)Fritz d. (6)Andrey Rublev [RUS],6-7(4) 6-2 7-5,,1.14,11.50%,5.30%,61.10%,82.60%,47.70%,6-Jun,2:32
15_Aug_2022,Cincinnati Masters,Hard,R32,13,28,(11)Fritz d. Nick Kyrgios [AUS],6-3 6-2,,1.89,32.00%,2.00%,70.00%,85.70%,60.00%,0/0,0:50
15_Aug_2022,Cincinnati Masters,Hard,R64,13,35,(11)Fritz d. Sebastian Baez [ARG],6-1 6-1, (ch),2.54,10.30%,2.60%,64.10%,80.00%,71.40%,3-Mar,0:54
8_Aug_2022,Canada Masters,Hard,R16,13,39,Daniel Evans [GBR] d. (10)Fritz,7-6(5) 1-6 7-5,,1.04,10.40%,3.10%,57.30%,70.90%,51.20%,9-Jun,2:43
8_Aug_2022,Canada Masters,Hard,R32,13,24,(10)Fritz d. Frances Tiafoe [USA],5-7 6-1 6-4,,1.13,20.20%,7.40%,56.40%,69.80%,46.30%,11-Jul,2:03
8_Aug_2022,Canada Masters,Hard,R64,13,48,(10)Fritz d. (WC)Andy Murray [GBR],6-1 6-3,,1.56,10.20%,2.00%,63.30%,77.40%,55.60%,1-Jan,1:27
1_Aug_2022,Washington,Hard,R16,13,40,(16)Daniel Evans [GBR] d. (3)Fritz,3-6 7-6(6) 4-1 RET,,0.87,14.60%,5.60%,56.20%,74.00%,38.50%,7-Feb,2:15
1_Aug_2022,Washington,Hard,R32,13,83,(3)Fritz d. Alexei Popyrin [AUS],6-4 6-3,,1.32,5.30%,7.00%,56.10%,90.60%,52.00%,2-Feb,1:11
27_Jun_2022,Wimbledon,Grass,QF,14,4,(2)Rafael Nadal [ESP] d. (11)Fritz,3-6 7-5 3-6 7-5 7-6(4), (ch),0.99,11.00%,1.70%,63.40%,69.70%,47.60%,14-Jul,4:21
27_Jun_2022,Wimbledon,Grass,R16,14,99,(11)Fritz d. Jason Kubler [AUS],6-3 6-1 6-4,,1.71,21.30%,4.00%,62.70%,85.10%,50.00%,5-Apr,2:00
27_Jun_2022,Wimbledon,Grass,R32,14,51,(11)Fritz d. Alex Molcan [SVK],6-4 6-1 7-6(3),,2.1,26.70%,1.30%,77.30%,86.20%,58.80%,3-Feb,1:40
27_Jun_2022,Wimbledon,Grass,R64,14,288,(11)Fritz d. Alastair Gray [GBR],6-3 7-6(3) 6-3, (ch),1.36,6.00%,4.00%,73.00%,75.30%,51.90%,9-Jul,2:04
27_Jun_2022,Wimbledon,Grass,R128,14,70,(11)Fritz d. Lorenzo Musetti [ITA],6-4 6-4 6-3,,1.53,19.00%,2.40%,61.90%,92.30%,46.90%,4-Mar,1:44
20_Jun_2022,Eastbourne,Grass,F,14,60,(3)Fritz d. Maxime Cressy [USA],6-2 6-7(4) 7-6(4), (ch),2.47,20.50%,0.00%,65.10%,90.70%,82.80%,0/0,2:18
20_Jun_2022,Eastbourne,Grass,SF,14,24,(3)Fritz d. (6)Alex De Minaur [AUS],6-1 6-7(5) 6-3, (ch),1.23,13.10%,2.00%,65.70%,75.40%,58.80%,6-Jun,2:02
20_Jun_2022,Eastbourne,Grass,QF,14,39,(3)Fritz d. Alexander Bublik [KAZ],6-3 6-2, (ch),1.43,8.30%,0.00%,66.70%,77.50%,55.00%,1-Jan,1:06
20_Jun_2022,Eastbourne,Grass,R16,14,94,(3)Fritz d. (Q)Thiago Monteiro [BRA],7-5 6-3,,1.9,20.70%,3.40%,56.90%,87.90%,68.00%,2-Feb,1:33
13_Jun_2022,Queen's Club,Grass,R32,14,99,(WC)Jack Draper [GBR] d. (4)Fritz,6-3 6-2,,0.57,10.30%,1.70%,51.70%,73.30%,39.30%,7-Apr,1:12
6_Jun_2022,s Hertogenbosch,Grass,R16,14,205,(WC)Tim Van Rijthoven [NED] d. (3)Fritz,6-7(9) 7-5 6-4, (ch),1.04,11.80%,2.00%,64.70%,77.30%,61.10%,5-Feb,2:18
23_May_2022,Roland Garros,Clay,R64,14,131,Bernabe Zapata Miralles [ESP] d. (13)Fritz,3-6 6-2 6-2 6-3,,0.76,1.90%,1.00%,66.00%,51.50%,45.70%,11-Feb,
23_May_2022,Roland Garros,Clay,R128,14,201,(13)Fritz d. (Q)Santiago Fa Rodriguez Taverna [ARG],7-6(2) 3-6 6-3 4-6 6-4,,1.15,1.30%,0.70%,71.50%,68.50%,53.50%,9-Feb,
11_Apr_2022,Monte Carlo Masters,Clay,QF,13,46,Alejandro Davidovich Fokina [ESP] d. (10)Fritz,2-6 6-4 6-3,,0.81,4.40%,0.90%,58.80%,58.20%,48.90%,15/19,2:25
11_Apr_2022,Monte Carlo Masters,Clay,R16,13,42,(10)Fritz d. Sebastian Korda [USA],7-6(4) 7-5, (ch),1.22,16.40%,1.50%,58.20%,82.10%,67.90%,2-Jan,1:33
11_Apr_2022,Monte Carlo Masters,Clay,R32,13,22,(10)Fritz d. Marin Cilic [CRO],6-3 4-6 6-4,,1.06,3.60%,1.80%,55.50%,72.10%,51.00%,7-May,2:15
11_Apr_2022,Monte Carlo Masters,Clay,R64,13,430,(10)Fritz d. (WC)Lucas Catarina [MON],6-7(6) 7-6(5) 6-4,,1.17,3.70%,2.80%,70.40%,67.10%,50.00%,13-Jul,2:39
4_Apr_2022,Houston,Clay,QF,13,29,(5)Cristian Garin [CHI] d. (2)Fritz,6-2 6-7(5) 6-3,,0.87,1.90%,1.90%,60.00%,61.90%,38.10%,17-Nov,2:43
4_Apr_2022,Houston,Clay,R16,13,100,(2)Fritz d. Alejandro Tabilo [CHI],6-1 6-4,,1.47,11.10%,4.40%,66.70%,73.30%,53.30%,3-Feb,1:02
21_Mar_2022,Miami Masters,Hard,R16,13,48,Miomir Kecmanovic [SRB] d. (11)Fritz,3-6 6-1 6-4,,0.96,9.10%,1.10%,68.20%,70.00%,50.00%,8-May,2:06
21_Mar_2022,Miami Masters,Hard,R32,13,37,(11)Fritz d. Tommy Paul [USA],7-6(2) 6-4, (ch),1.49,6.00%,1.50%,55.20%,81.10%,66.70%,3-Feb,1:33
21_Mar_2022,Miami Masters,Hard,R64,13,159,(11)Fritz d. (Q)Mikhail Kukushkin [KAZ],6-3 5-7 6-3,,1.63,13.30%,0.00%,64.00%,85.40%,59.30%,0/1,2:06
7_Mar_2022,Indian Wells Masters,Hard,F,20,4,(20)Fritz d. (4)Rafael Nadal [ESP],6-3 7-6(5), (ch),1.18,1.30%,3.90%,64.50%,69.40%,48.10%,10-Aug,2:06
7_Mar_2022,Indian Wells Masters,Hard,SF,20,7,(20)Fritz d. (7)Andrey Rublev [RUS],7-5 6-4, (ch),1.4,7.80%,4.70%,59.40%,76.30%,61.50%,4-Mar,1:50
7_Mar_2022,Indian Wells Masters,Hard,QF,20,61,(20)Fritz d. Miomir Kecmanovic [SRB],7-6(5) 3-6 6-1,,1.7,19.40%,5.60%,68.10%,89.80%,52.20%,3-Feb,1:57
7_Mar_2022,Indian Wells Masters,Hard,R16,20,31,(20)Fritz d. (29)Alex De Minaur [AUS],3-6 6-4 7-6(5),,0.99,12.60%,1.80%,66.70%,71.60%,45.90%,8-Apr,2:23
7_Mar_2022,Indian Wells Masters,Hard,R32,20,99,(20)Fritz d. (Q)Jaume Munar [ESP],6-4 2-6 7-6(2),,0.95,9.70%,5.30%,68.10%,70.10%,47.20%,12-Sep,2:49
7_Mar_2022,Indian Wells Masters,Hard,R64,20,75,(20)Fritz d. Kamil Majchrzak [POL],6-1 6-1,,1.84,18.60%,7.00%,41.90%,77.80%,64.00%,1-Jan,0:57
4_Mar_2022,Davis Cup QLS R1: USA vs COL,Hard,RR,20,453,Fritz d. Alejandro Gonzalez [COL],6-1 6-0,,2.15,12.20%,4.90%,53.70%,86.40%,52.60%,0/0,0:53
21_Feb_2022,Acapulco,Hard,R16,16,103,(Q)Yoshihito Nishioka [JPN] d. (7)Fritz,3-6 6-4 6-2,,0.98,22.20%,2.80%,54.20%,84.60%,48.50%,5-Feb,1:56
21_Feb_2022,Acapulco,Hard,R32,16,55,(7)Fritz d. Adrian Mannarino [FRA],6-3 6-3, (ch),1.54,7.80%,6.30%,56.30%,83.30%,53.60%,4-Apr,1:32
7_Feb_2022,Dallas,Hard,QF,19,70,(7)Marcos Giron [USA] d. (1)Fritz,6-4 3-6 7-6(3),,1.02,11.50%,1.00%,58.70%,75.40%,48.80%,9-Jun,2:22
7_Feb_2022,Dallas,Hard,R16,19,147,(1)Fritz d. (WC)Jack Sock [USA],6-1 6-4,,2.42,25.00%,0.00%,63.60%,92.90%,62.50%,0/0,1:07
17_Jan_2022,Australian Open,Hard,R16,22,4,(4)Stefanos Tsitsipas [GRE] d. (20)Fritz,4-6 6-4 4-6 6-3 6-4, (ch),1.02,9.60%,2.90%,61.80%,78.60%,55.80%,5-Feb,3:23
17_Jan_2022,Australian Open,Hard,R32,22,18,(20)Fritz d. (15)Roberto Bautista Agut [ESP],6-0 3-6 3-6 6-4 6-3,,1.18,15.60%,4.90%,54.10%,74.20%,41.10%,13-Jun,3:14
17_Jan_2022,Australian Open,Hard,R64,22,34,(20)Fritz d. Frances Tiafoe [USA],6-4 6-3 7-6(5),,1.21,17.50%,5.00%,63.30%,72.40%,52.30%,8-Jun,2:39
17_Jan_2022,Australian Open,Hard,R128,22,228,(20)Fritz d. (Q)Maximilian Marterer [GER],7-6(8) 6-3 6-2,,2.25,21.30%,0.00%,66.70%,88.00%,68.00%,3-Feb,1:53
3_Jan_2022,Atp Cup,Hard,RR,23,3,Alexander Zverev [GER] d. Fritz,6-4 6-4,,0.72,8.80%,0.00%,57.90%,72.70%,54.20%,0/2,1:29
3_Jan_2022,Atp Cup,Hard,RR,23,11,Fritz d. Felix Auger Aliassime [CAN],6-7(6) 6-4 6-4,,1.23,13.30%,2.20%,55.60%,78.00%,75.00%,1-Jan,2:27
3_Jan_2022,Atp Cup,Hard,RR,23,12,Fritz d. Cameron Norrie [GBR],7-6(4) 3-6 6-1,,1.16,17.60%,1.20%,58.80%,68.00%,65.70%,5-Mar,1:58
8_Nov_2021,Stockholm,Hard,R16,23,52,Tommy Paul [USA] d. (5)Fritz,6-4 6-4,,0.85,4.20%,5.60%,62.50%,71.10%,37.00%,7-Apr,1:35
8_Nov_2021,Stockholm,Hard,R32,23,113,(5)Fritz d. (LL)Egor Gerasimov [BLR],6-4 6-4,,1.97,16.70%,0.00%,66.70%,78.10%,81.30%,3-Feb,1:13
1_Nov_2021,Paris Masters,Hard,QF,26,1,(1)Novak Djokovic [SRB] d. Fritz,6-4 6-3, (ch),0.63,8.50%,6.80%,62.70%,54.10%,31.80%,9-Apr,1:13
1_Nov_2021,Paris Masters,Hard,R16,26,13,Fritz d. (10)Cameron Norrie [GBR],6-3 7-6(3),,1.39,14.30%,0.00%,68.60%,83.30%,50.00%,3-Mar,1:33
1_Nov_2021,Paris Masters,Hard,R32,26,6,Fritz d. (5)Andrey Rublev [RUS],7-5 7-6(2), (ch),0.97,16.00%,1.30%,65.30%,79.60%,69.20%,1-Jan,1:19
1_Nov_2021,Paris Masters,Hard,R64,26,27,Fritz d. Lorenzo Sonego [ITA],3-6 6-2 6-3,,1.41,6.40%,1.30%,66.70%,78.80%,61.50%,3-Feb,1:50
25_Oct_2021,St. Petersburg,Hard,F,28,35,Marin Cilic [CRO] d. (5)Fritz,7-6(3) 4-6 6-4, (ch),0.91,9.70%,4.90%,57.30%,64.40%,50.00%,7-Feb,2:23
25_Oct_2021,St. Petersburg,Hard,SF,28,53,(5)Fritz d. Jan Lennard Struff [GER],5-7 6-1 6-3,,1.47,12.30%,6.20%,66.70%,81.50%,48.10%,4-Feb,1:56
25_Oct_2021,St. Petersburg,Hard,QF,28,57,(5)Fritz d. John Millman [AUS],6-4 6-2, (ch),1.42,10.40%,4.20%,54.20%,73.10%,63.60%,2-Jan,1:13
25_Oct_2021,St. Petersburg,Hard,R16,28,54,(5)Fritz d. Tommy Paul [USA],7-6(3) 6-4,,1.02,8.30%,1.40%,66.70%,70.80%,54.20%,4-Mar,1:33
25_Oct_2021,St. Petersburg,Hard,R32,28,72,(5)Fritz d. (Q)Emil Ruusuvuori [FIN],6-1 6-4,,1.38,18.60%,0.00%,59.30%,82.90%,41.70%,6-May,1:07
4_Oct_2021,Indian Wells Masters,Hard,SF,39,36,(29)Nikoloz Basilashvili [GEO] d. (31)Fritz,7-6(5) 6-3, (ch),1.09,17.50%,4.80%,58.70%,89.20%,38.50%,0/1,1:41
4_Oct_2021,Indian Wells Masters,Hard,QF,39,4,(31)Fritz d. (3)Alexander Zverev [GER],4-6 6-3 7-6(3), (ch),1.08,9.90%,3.00%,60.40%,82.00%,45.00%,8-May,2:20
4_Oct_2021,Indian Wells Masters,Hard,R16,39,14,(31)Fritz d. (10)Jannik Sinner [ITA],6-4 6-3,,1.21,8.10%,4.10%,58.10%,58.10%,54.80%,8-May,1:40
4_Oct_2021,Indian Wells Masters,Hard,R32,39,7,(31)Fritz d. (5)Matteo Berrettini [ITA],6-4 6-3, (ch),1.32,4.80%,3.20%,58.70%,81.10%,38.50%,6-Apr,1:21
4_Oct_2021,Indian Wells Masters,Hard,R64,39,79,(31)Fritz d. Brandon Nakashima [USA],6-3 6-4,,1.27,8.60%,1.70%,53.40%,74.20%,59.30%,0/1,1:20
27_Sep_2021,San Diego,Hard,R16,39,13,(4)Denis Shapovalov [CAN] d. Fritz,7-6(7) 6-2,,0.77,12.10%,3.00%,53.00%,82.90%,38.70%,5-Feb,1:38
27_Sep_2021,San Diego,Hard,R32,39,128,Fritz d. (Q)Salvatore Caruso [ITA],6-4 7-6(2),,1.83,16.10%,3.20%,56.50%,97.10%,59.30%,0/0,1:42
30_Aug_2021,US Open,Hard,R64,42,99,(WC)Jenson Brooksby [USA] d. Fritz,6-7(7) 7-6(10) 7-5 6-2, (ch),0.96,9.30%,3.70%,55.90%,71.10%,52.10%,14/19,4:06
30_Aug_2021,US Open,Hard,R128,42,17,Fritz d. (14)Alex De Minaur [AUS],7-6(4) 6-2 1-6 6-4,,1.02,8.20%,4.90%,57.40%,65.70%,53.80%,13-Sep,3:02
16_Aug_2021,Cincinnati Masters,Hard,R64,42,49,Albert Ramos [ESP] d. Fritz,4-6 6-4 6-4,,0.78,14.00%,7.50%,56.10%,75.00%,38.30%,15-Nov,2:15
9_Aug_2021,Canada Masters,Hard,R64,40,85,(Q)James Duckworth [AUS] d. Fritz,7-6(2) 6-3,,0.7,7.20%,10.30%,47.40%,73.90%,41.20%,11-Aug,1:55
2_Aug_2021,Washington,Hard,R32,42,103,Denis Kudla [USA] d. (10)Fritz,6-4 6-2,,0.76,7.00%,7.00%,49.10%,60.70%,37.90%,8-Mar,1:19
26_Jul_2021,Atlanta,Hard,SF,42,35,(6)John Isner [USA] d. (5)Fritz,7-6(4) 5-7 6-3,,0.93,21.30%,6.40%,64.90%,83.60%,51.50%,4-Mar,2:17
26_Jul_2021,Atlanta,Hard,QF,42,36,(5)Fritz d. (4)Reilly Opelka [USA],7-6(5) 6-7(3) 7-6(4),,1.33,23.80%,3.80%,64.80%,91.20%,59.50%,0/0,2:52
26_Jul_2021,Atlanta,Hard,R16,42,80,(5)Fritz d. Steve Johnson [USA],6-7(5) 6-4 6-1,,1.27,18.90%,3.30%,55.60%,90.00%,55.00%,1-Jan,1:58
26_Jul_2021,Atlanta,Hard,R32,42,154,(5)Fritz d. (Q)Evgeny Donskoy [RUS],6-3 6-4,,1.66,11.30%,1.90%,66.00%,77.10%,77.80%,1-Jan,1:05
19_Jul_2021,Los Cabos,Hard,SF,37,30,(1)Cameron Norrie [GBR] d. (3)Fritz,6-3 6-1,,0.44,14.90%,4.30%,53.20%,76.00%,18.20%,6-Feb,1:10
19_Jul_2021,Los Cabos,Hard,QF,37,83,(3)Fritz d. (6)Steve Johnson [USA],6-4 6-4,,1.19,16.40%,3.00%,52.20%,80.00%,56.30%,4-Apr,1:32
19_Jul_2021,Los Cabos,Hard,R16,37,161,(3)Fritz d. Illya Marchenko [UKR],6-1 6-7(9) 7-5,,1.55,16.30%,5.40%,55.40%,84.30%,61.00%,5-Mar,2:51
28_Jun_2021,Wimbledon,Grass,R32,40,6,(4)Alexander Zverev [GER] d. (31)Fritz,6-7(3) 6-4 6-3 7-6(4),,0.57,9.00%,5.60%,65.30%,71.30%,54.00%,9-Jun,2:38
28_Jun_2021,Wimbledon,Grass,R64,40,74,(31)Fritz d. Steve Johnson [USA],6-4 7-6(4) 4-6 6-7(4) 6-4,,1.05,12.30%,3.60%,56.90%,72.10%,57.10%,14/18,3:47
28_Jun_2021,Wimbledon,Grass,R128,40,138,(31)Fritz d. (Q)Brandon Nakashima [USA],7-5 3-6 6-4 7-5, (ch),1.13,13.80%,5.20%,56.90%,81.80%,52.00%,7-Apr,2:35
31_May_2021,Roland Garros,Clay,R64,33,59,Dominik Koepfer [GER] d. (30)Fritz,6-3 6-2 3-6 6-4,,0.91,7.80%,0.00%,56.00%,60.00%,54.90%,17-Oct,2:35
31_May_2021,Roland Garros,Clay,R128,33,114,(30)Fritz d. Joao Sousa [POR],6-4 6-2 6-4,,1.87,9.70%,4.20%,56.90%,82.90%,67.70%,2-Jan,1:41
10_May_2021,Rome Masters,Clay,R32,31,1,(1)Novak Djokovic [SRB] d. Fritz,6-3 7-6(5),,0.86,6.30%,6.30%,51.60%,60.60%,51.60%,6-Mar,1:38
10_May_2021,Rome Masters,Clay,R64,31,26,Fritz d. Daniel Evans [GBR],6-3 6-2,,2.07,11.90%,0.00%,69.00%,75.90%,76.90%,0/1,1:16
3_May_2021,Madrid Masters,Clay,R64,30,37,Albert Ramos [ESP] d. Fritz,7-5 5-7 6-4,,1.03,6.70%,5.60%,55.60%,86.00%,45.00%,0/3,2:29
12_Apr_2021,Monte Carlo Masters,Clay,R64,30,11,(9)Roberto Bautista Agut [ESP] d. Fritz,6-2 7-5, (ch),0.53,10.20%,1.70%,55.90%,66.70%,57.70%,6-Mar,1:15
5_Apr_2021,Cagliari,Clay,SF,30,34,(3)Lorenzo Sonego [ITA] d. (2)Fritz,6-4 5-7 6-1,,0.89,2.80%,0.90%,56.00%,55.70%,39.60%,18-Oct,2:38
5_Apr_2021,Cagliari,Clay,QF,30,58,(2)Fritz d. Aljaz Bedene [SLO],6-3 6-4,,1.34,14.50%,1.80%,52.70%,86.20%,50.00%,0/1,1:25
5_Apr_2021,Cagliari,Clay,R16,30,106,(2)Fritz d. Andrej Martin [SVK],6-2 7-6(4),,1.15,2.70%,4.00%,54.70%,68.30%,44.10%,8-May,1:33
22_Mar_2021,Miami Masters,Hard,R16,32,44,(32)Alexander Bublik [KAZ] d. (22)Fritz,6-7(5) 6-3 6-4,,1.16,6.00%,1.20%,66.30%,70.90%,53.60%,6-Jan,2:12
22_Mar_2021,Miami Masters,Hard,R32,32,56,(22)Fritz d. Cameron Norrie [GBR],6-4 3-6 6-1,,0.96,7.20%,5.20%,58.80%,73.70%,47.50%,4-Mar,1:51
22_Mar_2021,Miami Masters,Hard,R64,32,88,(22)Fritz d. Marcos Giron [USA],6-2 6-2,,2.23,13.60%,6.80%,65.90%,86.20%,53.30%,0/0,0:55
15_Mar_2021,Dubai,Hard,R16,30,8,(2)Andrey Rublev [RUS] d. (15)Fritz,6-3 6-1, (ch),0.52,10.00%,6.70%,43.30%,73.10%,29.40%,6-Feb,1:04
15_Mar_2021,Dubai,Hard,R32,30,36,(15)Fritz d. Nikoloz Basilashvili [GEO],4-6 6-3 7-6(4),,0.93,23.90%,0.90%,54.10%,83.10%,52.00%,8-Jul,2:04
8_Mar_2021,Doha,Hard,SF,33,42,Nikoloz Basilashvili [GEO] d. Fritz,7-6(3) 6-1,,0.68,12.50%,1.60%,64.10%,68.30%,43.50%,7-Apr,1:15
8_Mar_2021,Doha,Hard,QF,33,11,Fritz d. (4)Denis Shapovalov [CAN],5-7 6-3 7-5,,0.88,10.80%,2.00%,70.60%,79.20%,46.70%,5-Mar,2:05
8_Mar_2021,Doha,Hard,R16,33,14,Fritz d. (6)David Goffin [BEL],6-1 5-7 7-6(9),,1.05,4.00%,3.20%,56.50%,72.90%,48.10%,11-Jul,2:35
8_Mar_2021,Doha,Hard,R32,33,35,Fritz d. Lorenzo Sonego [ITA],7-6(5) 6-4,,1.12,2.70%,2.70%,53.40%,74.40%,67.60%,3-Feb,1:57
8_Feb_2021,Australian Open,Hard,R32,31,1,(1)Novak Djokovic [SRB] d. (27)Fritz,7-6(1) 6-4 3-6 4-6 6-2, (ch),1,15.70%,0.70%,64.10%,70.40%,60.00%,9-May,3:25
8_Feb_2021,Australian Open,Hard,R64,31,38,(27)Fritz d. Reilly Opelka [USA],4-6 7-6(6) 6-7(4) 7-6(5) 6-2,,1.01,9.00%,3.50%,61.30%,75.40%,54.50%,14/16,4:07
8_Feb_2021,Australian Open,Hard,R128,31,46,(27)Fritz d. Albert Ramos [ESP],7-6(6) 3-6 6-2 7-6(6),,1.07,7.70%,2.80%,56.60%,72.80%,51.60%,14-Nov,3:23
1_Feb_2021,Murray River Open,Hard,R16,30,66,Jeremy Chardy [FRA] d. (6)Fritz,6-2 6-4,,0.65,0.00%,4.50%,54.50%,58.30%,60.00%,6-Feb,1:07
1_Feb_2021,Murray River Open,Hard,R32,30,92,(6)Fritz d. Federico Coria [ARG],6-2 6-1,,2.63,19.00%,2.40%,71.40%,80.00%,83.30%,2-Feb,0:52
2_Nov_2020,Paris Masters,Hard,R64,29,56,Richard Gasquet [FRA] d. Fritz,6-0 3-6 6-3,,0.87,16.70%,6.10%,56.10%,81.10%,31.00%,8-Apr,1:36
26_Oct_2020,Vienna,Hard,R32,29,24,Borna Coric [CRO] d. Fritz,6-4 6-4,,0.77,17.90%,0.00%,59.70%,75.00%,48.10%,3-Jan,1:28
19_Oct_2020,Antwerp,Hard,R16,28,90,(Q)Lloyd Harris [RSA] d. (7)Fritz,7-5 7-6(3),,0.75,9.40%,2.10%,59.40%,73.70%,51.30%,11-Oct,1:53
19_Oct_2020,Antwerp,Hard,R32,28,33,(7)Fritz d. Reilly Opelka [USA],7-6(5) 6-1,,1.67,16.90%,1.70%,74.60%,88.60%,40.00%,0/0,1:07
12_Oct_2020,St Petersburg,Hard,R32,28,75,Cameron Norrie [GBR] d. (8)Fritz,6-4 4-6 6-3,,1.06,16.70%,0.00%,57.70%,86.70%,45.50%,0/2,1:56
28_Sep_2020,Roland Garros,Clay,R32,30,46,Lorenzo Sonego [ITA] d. (27)Fritz,7-6(5) 6-3 7-6(17),,1.04,7.60%,0.80%,53.80%,75.00%,67.30%,6-May,3:07
28_Sep_2020,Roland Garros,Clay,R64,30,79,(27)Fritz d. Radu Albot [MDA],6-3 6-2 6-4,,1.25,15.70%,2.00%,59.80%,85.20%,36.60%,13/14,2:02
28_Sep_2020,Roland Garros,Clay,R128,30,253,(27)Fritz d. (Q)Tomas Machac [CZE],7-5 7-6(2) 1-6 2-6 6-3,,1.03,9.40%,2.70%,59.10%,71.60%,37.70%,14-May,3:39
21_Sep_2020,Hamburg,Clay,R32,29,64,(Q)Pablo Cuevas [URU] d. Fritz,6-4 6-2,,0.72,5.00%,1.70%,63.30%,55.30%,45.50%,7-Mar,1:20
14_Sep_2020,Rome Masters,Clay,R64,28,84,(WC)Stefano Travaglia [ITA] d. Fritz,6-4 7-6(4),,0.93,12.70%,1.40%,59.20%,85.70%,44.80%,3-Feb,1:34
