Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18_Feb_2008,Rotterdam,Hard,R32,10,94,(WC)Robin Haase [NED] d. (6)Murray,7-5 6-3,,0.6,9.70%,1.40%,56.90%,73.20%,45.20%,11-Sep,1:29
11_Feb_2008,Marseille,Hard,F,11,135,(4)Murray d. (WC)Mario Ancic [CRO],6-3 6-4, (ch),1.25,13.90%,1.30%,50.60%,82.50%,43.60%,10-Sep,1:53
11_Feb_2008,Marseille,Hard,SF,11,21,(4)Murray d. (8)Paul Henri Mathieu [FRA],6-2 6-2,,3.1,10.50%,0.00%,42.10%,100.00%,72.70%,0/0,1:03
11_Feb_2008,Marseille,Hard,QF,11,44,(4)Murray d. Nicolas Mahut [FRA],7-5 7-6(5),,1.3,19.20%,1.40%,65.80%,79.20%,64.00%,1-Jan,1:44
11_Feb_2008,Marseille,Hard,R16,11,32,(4)Murray d. Stan Wawrinka [SUI],3-6 7-6(5) 6-1,,1.09,9.20%,6.90%,50.60%,68.20%,41.90%,13-Aug,2:21
11_Feb_2008,Marseille,Hard,R32,11,190,(4)Murray d. (Q)Jesse Huta Galung [NED],6-4 6-4,,1.35,12.70%,3.60%,52.70%,79.30%,53.80%,6-Apr,1:12
14_Jan_2008,Australian Open,Hard,R128,9,38,Jo Wilfried Tsonga [FRA] d. (9)Murray,7-5 6-4 0-6 7-6(5),,1.02,5.10%,2.20%,58.10%,69.60%,47.40%,13-Sep,3:12
31_Dec_2007,Doha,Hard,F,11,36,(3)Murray d. Stan Wawrinka [SUI],6-4 4-6 6-2, (ch),1.21,4.40%,5.50%,56.00%,70.60%,50.00%,5-Feb,2:28
31_Dec_2007,Doha,Hard,SF,11,4,(3)Murray d. (1)Nikolay Davydenko [RUS],6-4 6-3,,1.65,3.90%,2.00%,54.90%,75.00%,73.90%,0/1,1:23
31_Dec_2007,Doha,Hard,QF,11,62,(3)Murray d. Thomas Johansson [SWE],7-6(4) 6-0,,2.1,20.00%,3.60%,63.60%,80.00%,75.00%,0/0,1:28
31_Dec_2007,Doha,Hard,R16,11,99,(3)Murray d. (WC)Rainer Schuettler [GER],1-6 6-0 6-1,,1.16,6.80%,2.70%,60.30%,72.70%,41.40%,6-Apr,1:34
31_Dec_2007,Doha,Hard,R32,11,48,(3)Murray d. Olivier Rochus [BEL],6-0 6-2,,2.03,13.20%,2.60%,55.30%,76.20%,64.70%,0/1,1:19
28_Oct_2007,Paris Masters,Hard,QF,12,13,(10)Richard Gasquet [FRA] d. (15)Murray,6-3 0-6 6-4,,1.1,7.40%,1.50%,51.50%,68.60%,63.60%,4-Feb,1:39
28_Oct_2007,Paris Masters,Hard,R16,12,39,(15)Murray d. Fabrice Santoro [FRA],6-4 6-2,,1.47,6.30%,1.60%,54.00%,70.60%,62.10%,4-Mar,1:10
28_Oct_2007,Paris Masters,Hard,R32,12,26,(15)Murray d. Jarkko Nieminen [FIN],7-6(5) 6-3,,1.4,2.70%,6.80%,50.00%,83.80%,56.80%,6-May,2:13
22_Oct_2007,St. Petersburg,Carpet,F,16,30,(2)Murray d. (6)Fernando Verdasco [ESP],6-2 6-3, (ch),1.57,2.00%,0.00%,45.10%,82.60%,57.10%,1-Jan,1:17
22_Oct_2007,St. Petersburg,Carpet,SF,16,19,(2)Murray d. (3)Mikhail Youzhny [RUS],6-2 5-7 7-6(1),,1.1,9.80%,2.00%,52.90%,83.30%,50.00%,4-Feb,2:31
22_Oct_2007,St. Petersburg,Carpet,QF,16,27,(2)Murray d. (5)Dmitry Tursunov [RUS],3-6 7-6(2) 6-4,,0.92,8.10%,3.60%,51.40%,82.50%,50.00%,14-Dec,2:14
22_Oct_2007,St. Petersburg,Carpet,R16,16,131,(2)Murray d. (Q)Lukas Dlouhy [CZE],6-2 6-4,,1.35,4.30%,4.30%,58.00%,77.50%,41.40%,5-Apr,1:10
22_Oct_2007,St. Petersburg,Carpet,R32,16,121,(2)Murray d. Max Mirnyi [BLR],6-2 6-2,,2.53,7.70%,0.00%,53.80%,85.70%,77.80%,0/0,0:52
15_Oct_2007,Madrid Masters,Hard,R16,17,2,(2)Rafael Nadal [ESP] d. Murray,7-6(5) 6-4, (ch),0.98,10.60%,2.40%,52.90%,62.20%,47.50%,14-Oct,2:17
15_Oct_2007,Madrid Masters,Hard,R32,17,16,Murray d. (15)Juan Ignacio Chela [ARG],6-1 6-3,,1.63,12.00%,6.00%,56.00%,78.60%,50.00%,3-Feb,1:06
15_Oct_2007,Madrid Masters,Hard,R64,17,30,Murray d. Radek Stepanek [CZE],6-4 6-1,,2.37,13.60%,2.30%,54.50%,91.70%,70.00%,0/0,1:03
8_Oct_2007,Moscow,Hard,R16,18,68,Janko Tipsarevic [SRB] d. (3)Murray,6-4 7-5,,0.87,9.50%,5.40%,51.40%,76.30%,41.70%,10-Jul,1:42
8_Oct_2007,Moscow,Hard,R32,18,88,(3)Murray d. Evgeny Korolev [KAZ],6-2 6-4,,1.54,9.40%,7.50%,54.70%,75.90%,66.70%,1-Jan,1:12
1_Oct_2007,Metz,Hard,F,18,9,(1)Tommy Robredo [ESP] d. (3)Murray,0-6 6-2 6-3, (ch),0.86,3.50%,2.40%,50.60%,55.80%,50.00%,8-Apr,1:53
1_Oct_2007,Metz,Hard,SF,18,14,(3)Murray d. (2)Guillermo Canas [ARG],7-6(2) 6-4,,1.57,9.40%,4.70%,67.20%,88.40%,42.90%,2-Jan,1:56
1_Oct_2007,Metz,Hard,QF,18,61,(3)Murray d. Jo Wilfried Tsonga [FRA],6-3 6-3,,1.79,6.70%,0.00%,57.80%,76.90%,68.40%,0/1,1:13
1_Oct_2007,Metz,Hard,R16,18,69,(3)Murray d. Michael Llodra [FRA],6-4 6-3,,1.3,10.70%,5.40%,57.10%,87.50%,41.70%,4-Mar,1:11
1_Oct_2007,Metz,Hard,R32,18,53,(3)Murray d. Janko Tipsarevic [SRB],6-4 1-6 6-2,,1.07,10.10%,4.30%,52.20%,77.80%,51.50%,4-Feb,1:41
21_Sep_2007,Davis Cup WG PO: GBR vs CRO,Grass,RR,18,108,Murray d. Marin Cilic [CRO],3-6 6-4 6-2 4-6 6-3,,,,,,,,,
21_Sep_2007,Davis Cup WG PO: GBR vs CRO,Grass,RR,18,164,Murray d. Roko Karanusic [CRO],6-4 7-6(4),,,,,,,,,
27_Aug_2007,US Open,Hard,R32,19,43,Hyung Taik Lee [KOR] d. (19)Murray,6-3 6-3 2-6 7-5,,0.83,10.60%,5.70%,53.20%,60.00%,53.00%,16-Oct,2:43
27_Aug_2007,US Open,Hard,R64,19,55,(19)Murray d. Jonas Bjorkman [SWE],5-7 6-3 6-1 4-6 6-1,,1.19,11.30%,4.60%,53.60%,70.40%,48.60%,16-Nov,3:35
27_Aug_2007,US Open,Hard,R128,19,129,(19)Murray d. (Q)Pablo Cuevas [URU],6-2 6-3 6-0,,1.59,7.70%,5.10%,51.30%,77.50%,52.60%,7-Jun,1:42
13_Aug_2007,Cincinnati Masters,Hard,R64,16,18,Marcos Baghdatis [CYP] d. (14)Murray,6-1 6-2,,0.34,4.90%,12.20%,48.80%,60.00%,23.80%,6-Jan,0:49
5_Aug_2007,Canada Masters,Hard,R32,14,139,(Q)Fabio Fognini [ITA] d. (13)Murray,6-2 6-2,,0.68,9.60%,5.80%,57.70%,63.30%,22.70%,8-Mar,1:08
5_Aug_2007,Canada Masters,Hard,R64,14,58,(13)Murray d. Robby Ginepri [USA],6-4 6-4,,1.18,9.50%,1.60%,63.50%,75.00%,39.10%,3-Jan,1:25
14_May_2007,Hamburg Masters,Clay,R64,10,34,Filippo Volandri [ITA] d. (9)Murray,1-5 RET,,1.77,0.00%,5.30%,68.40%,69.20%,50.00%,3-Feb,0:34
7_May_2007,Rome Masters,Clay,R64,10,58,Gilles Simon [FRA] d. (10)Murray,6-1 1-6 6-3,,0.83,4.20%,8.50%,46.50%,60.60%,39.50%,11-May,2:05
6_Apr_2007,Davis Cup G1 R2: GBR vs NED,Hard,RR,11,140,Murray d. Raemon Sluiter [NED],6-3 7-5 6-2,,,,,,,,,
19_Mar_2007,Miami Masters,Hard,SF,12,10,(10)Novak Djokovic [SRB] d. (12)Murray,6-1 6-0, (ch),0.48,2.30%,11.40%,40.90%,55.60%,30.80%,9-Apr,1:03
19_Mar_2007,Miami Masters,Hard,QF,12,3,(12)Murray d. (3)Andy Roddick [USA],5-3 RET,,1.22,9.10%,4.50%,63.60%,78.60%,62.50%,0/0,0:36
19_Mar_2007,Miami Masters,Hard,R16,12,61,(12)Murray d. Paul Henri Mathieu [FRA],2-6 7-5 6-3,,1.11,10.70%,2.40%,57.10%,70.80%,52.80%,8-Apr,2:07
19_Mar_2007,Miami Masters,Hard,R32,12,87,(12)Murray d. (LL)Robert Kendrick [USA],6-3 6-1,,1.89,2.30%,0.00%,79.10%,73.50%,77.80%,0/0,1:02
19_Mar_2007,Miami Masters,Hard,R64,12,97,(12)Murray d. Paul Goldstein [USA],6-2 7-6(4),,1.22,10.40%,9.10%,49.40%,81.60%,35.90%,7-Apr,1:34
5_Mar_2007,Indian Wells Masters,Hard,SF,14,13,(12)Novak Djokovic [SRB] d. (13)Murray,6-2 6-3, (ch),0.55,6.50%,0.00%,52.20%,50.00%,54.50%,8-Mar,1:03
5_Mar_2007,Indian Wells Masters,Hard,QF,14,9,(13)Murray d. (9)Tommy Haas [GER],3-6 6-3 7-6(8),,1.01,8.20%,3.10%,55.70%,63.00%,67.40%,5-Mar,2:52
5_Mar_2007,Indian Wells Masters,Hard,R16,14,4,(13)Murray d. (4)Nikolay Davydenko [RUS],7-6(3) 6-4,,1.12,12.70%,2.50%,41.80%,72.70%,58.70%,3-Jan,2:05
5_Mar_2007,Indian Wells Masters,Hard,R32,14,94,(13)Murray d. Nicolas Mahut [FRA],6-1 6-3,,1.68,14.90%,2.10%,61.70%,82.80%,50.00%,1-Jan,1:06
5_Mar_2007,Indian Wells Masters,Hard,R64,14,142,(13)Murray d. (Q)Wesley Moodie [RSA],6-3 6-3,,1.39,5.90%,3.90%,66.70%,76.50%,52.90%,2-Jan,1:10
19_Feb_2007,Memphis,Hard,SF,13,4,(1)Andy Roddick [USA] d. (3)Murray,6-3 7-6(4), (ch),0.81,12.10%,4.50%,43.90%,79.30%,48.60%,6-Apr,1:32
19_Feb_2007,Memphis,Hard,QF,13,73,(3)Murray d. Stefan Koubek [AUT],6-3 6-2,,1.39,1.90%,0.00%,48.10%,80.80%,57.10%,2-Feb,1:02
19_Feb_2007,Memphis,Hard,R16,13,86,(3)Murray d. Kristian Pless [DEN],6-3 7-6(4),,1.48,15.50%,2.80%,40.80%,89.70%,61.90%,1-Jan,1:34
19_Feb_2007,Memphis,Hard,R32,13,95,(3)Murray d. Frank Dancevic [CAN],6-3 4-6 6-4,,0.97,12.60%,2.30%,55.20%,77.10%,41.00%,6-Feb,1:47
12_Feb_2007,San Jose,Hard,F,13,103,(3)Murray d. Ivo Karlovic [CRO],6-7(3) 6-4 7-6(2), (ch),1.05,6.70%,2.50%,55.50%,75.80%,62.30%,5-Apr,2:35
12_Feb_2007,San Jose,Hard,SF,13,4,(3)Murray d. (1)Andy Roddick [USA],7-6(8) 6-4,,1.06,18.90%,2.70%,50.00%,89.20%,43.20%,6-May,1:33
12_Feb_2007,San Jose,Hard,QF,13,54,(3)Murray d. (7)Hyung Taik Lee [KOR],4-6 6-3 7-6(4),,1.14,9.70%,4.30%,46.20%,74.40%,64.00%,4-Jan,2:08
12_Feb_2007,San Jose,Hard,R16,13,83,(3)Murray d. Kristian Pless [DEN],6-0 6-7(5) 6-4,,1.8,13.00%,1.30%,50.60%,87.20%,65.80%,5-Apr,1:42
12_Feb_2007,San Jose,Hard,R32,13,125,(3)Murray d. Kevin Kim [USA],6-3 6-1,,1.75,21.60%,7.80%,54.90%,85.70%,43.50%,3-Feb,0:57
15_Jan_2007,Australian Open,Hard,R16,16,2,(2)Rafael Nadal [ESP] d. (15)Murray,6-7(3) 6-4 4-6 6-3 6-1, (ch),0.86,9.40%,5.60%,52.50%,73.80%,43.40%,16-Sep,3:51
15_Jan_2007,Australian Open,Hard,R32,16,33,(15)Murray d. Juan Ignacio Chela [ARG],6-3 6-2 6-4,,1.33,10.50%,2.30%,70.90%,68.90%,48.00%,4-Feb,1:50
15_Jan_2007,Australian Open,Hard,R64,16,35,(15)Murray d. Fernando Verdasco [ESP],7-6(4) 7-5 6-4,,1.18,3.70%,0.00%,52.30%,66.70%,50.00%,8-Mar,2:48
15_Jan_2007,Australian Open,Hard,R128,16,60,(15)Murray d. Alberto Martin [ESP],6-0 6-0 6-1,,2.82,5.70%,5.70%,47.20%,88.00%,67.90%,0/0,1:10
1_Jan_2007,Doha,Hard,F,17,5,(2)Ivan Ljubicic [CRO] d. (4)Murray,6-4 6-4, (ch),0.79,2.90%,0.00%,67.60%,58.70%,59.10%,9-Jun,1:48
1_Jan_2007,Doha,Hard,SF,17,3,(4)Murray d. (1)Nikolay Davydenko [RUS],7-5 6-2,,1.44,1.90%,0.00%,69.20%,69.40%,56.30%,0/2,1:32
1_Jan_2007,Doha,Hard,QF,17,59,(4)Murray d. Max Mirnyi [BLR],2-6 6-2 6-2,,1.15,2.50%,1.20%,70.40%,63.20%,50.00%,9-Jun,1:36
1_Jan_2007,Doha,Hard,R16,17,78,(4)Murray d. Christophe Rochus [BEL],6-1 6-3,,1.52,5.90%,0.00%,58.80%,66.70%,61.90%,2-Jan,1:23
1_Jan_2007,Doha,Hard,R32,17,38,(4)Murray d. Filippo Volandri [ITA],4-6 6-2 6-4,,1.2,6.40%,3.80%,60.30%,68.10%,61.30%,6-Mar,1:49
30_Oct_2006,Paris Masters,Carpet,R16,19,27,(17)Dominik Hrbaty [SVK] d. (13)Murray,7-6(6) 6-0,,0.82,13.00%,8.70%,42.00%,65.50%,27.50%,18-Nov,1:28
30_Oct_2006,Paris Masters,Carpet,R32,19,33,(13)Murray d. Juan Ignacio Chela [ARG],7-5 6-0,,1.94,12.20%,6.10%,61.20%,76.70%,68.40%,2-Jan,1:18
16_Oct_2006,Madrid Masters,Hard,R16,19,17,(15)Novak Djokovic [SRB] d. Murray,1-6 7-5 6-3, (ch),1.02,5.80%,2.30%,45.30%,69.20%,57.40%,6-Mar,2:11
16_Oct_2006,Madrid Masters,Hard,R32,19,3,Murray d. (3)Ivan Ljubicic [CRO],6-4 3-6 6-3,,1.14,9.10%,6.80%,42.00%,86.50%,54.90%,6-May,2:13
16_Oct_2006,Madrid Masters,Hard,R64,19,135,Murray d. (Q)Ivan Navarro [ESP],6-2 6-4,,1.72,6.00%,4.00%,60.00%,86.70%,55.00%,1-Jan,1:18
2_Oct_2006,Tokyo,Hard,R32,19,130,Jiri Novak [CZE] d. (4)Murray,6-3 7-6(1),,0.7,7.20%,7.20%,49.30%,76.50%,40.00%,6-Mar,1:22
25_Sep_2006,Bangkok,Hard,R32,16,59,Tim Henman [GBR] d. (4)Murray,6-4 6-2,,0.83,5.20%,3.40%,67.20%,61.50%,42.10%,6-Feb,1:27
22_Sep_2006,Davis Cup G1 PO: UKR vs GBR,Clay,RR,16,352,Murray d. Alexandr Dolgopolov [UKR],6-3 6-4 6-2,,,,,,,,,
22_Sep_2006,Davis Cup G1 PO: UKR vs GBR,Clay,RR,16,188,Murray d. Sergiy Stakhovsky [UKR],6-3 6-2 7-5,,,,,,,,,
28_Aug_2006,US Open,Hard,R16,19,6,(7)Nikolay Davydenko [RUS] d. (17)Murray,6-1 5-7 6-3 6-0,,0.83,6.50%,4.60%,47.20%,64.70%,40.40%,16-Jul,2:59
28_Aug_2006,US Open,Hard,R32,19,11,(17)Murray d. (10)Fernando Gonzalez [CHI],6-3 3-6 2-6 6-3 6-2,,1.14,3.40%,6.70%,57.10%,76.50%,52.90%,7-Feb,2:41
28_Aug_2006,US Open,Hard,R64,19,94,(17)Murray d. Alessio Di Mauro [ITA],6-0 6-1 6-1,,2.55,5.20%,5.20%,56.90%,81.80%,68.00%,3-Mar,1:14
28_Aug_2006,US Open,Hard,R128,19,143,(17)Murray d. (Q)Robert Kendrick [USA],6-2 1-6 6-3 6-3,,1.12,7.30%,5.50%,50.50%,67.30%,46.30%,9-Apr,2:17
14_Aug_2006,Cincinnati Masters,Hard,QF,21,12,(9)Andy Roddick [USA] d. Murray,6-3 6-4, (ch),0.8,1.40%,4.10%,47.90%,68.60%,42.10%,11-Aug,1:35
14_Aug_2006,Cincinnati Masters,Hard,R16,21,18,Murray d. (15)Robby Ginepri [USA],7-6(3) 2-6 6-4,,1.01,11.60%,4.70%,34.90%,80.00%,51.80%,7-Mar,2:07
14_Aug_2006,Cincinnati Masters,Hard,R32,21,1,Murray d. (1)Roger Federer [SUI],7-5 6-4, (ch),1.09,5.90%,4.40%,41.20%,60.70%,47.50%,7-Feb,1:37
14_Aug_2006,Cincinnati Masters,Hard,R64,21,59,Murray d. Tim Henman [GBR],4-6 6-4 7-5,,1.09,10.10%,5.10%,54.50%,75.90%,46.70%,8-May,2:25
7_Aug_2006,Canada Masters,Hard,SF,31,51,Richard Gasquet [FRA] d. Murray,6-2 7-5, (ch),0.71,1.60%,3.30%,45.90%,46.40%,60.60%,7-Mar,1:24
7_Aug_2006,Canada Masters,Hard,QF,31,15,Murray d. (14)Jarkko Nieminen [FIN],6-4 6-7(0) 6-3,,1.11,5.40%,8.00%,36.60%,63.40%,47.90%,14-Sep,2:28
7_Aug_2006,Canada Masters,Hard,R16,31,49,Murray d. Carlos Moya [ESP],6-2 6-4,,1.4,0.00%,12.70%,54.50%,66.70%,56.00%,3-Jan,1:17
7_Aug_2006,Canada Masters,Hard,R32,31,60,Murray d. Tim Henman [GBR],6-2 7-6(3),,1.21,0.00%,8.30%,55.60%,77.50%,31.30%,7-Apr,1:45
7_Aug_2006,Canada Masters,Hard,R64,31,13,Murray d. (12)David Ferrer [ESP],6-2 7-6(6),,1.33,10.30%,1.50%,45.60%,80.60%,48.60%,4-Feb,1:37
31_Jul_2006,Washington,Hard,F,35,57,(11)Arnaud Clement [FRA] d. (8)Murray,7-6(3) 6-2, (ch),0.73,13.40%,3.00%,52.20%,65.70%,43.80%,8-Apr,1:43
31_Jul_2006,Washington,Hard,SF,35,29,(8)Murray d. (7)Dmitry Tursunov [RUS],6-2 7-5,,1.38,1.70%,3.40%,44.80%,69.20%,62.50%,2-Jan,1:24
31_Jul_2006,Washington,Hard,QF,35,70,(8)Murray d. (16)Mardy Fish [USA],6-2 6-4,,1.32,0.00%,6.80%,57.60%,67.60%,60.00%,5-Apr,1:17
31_Jul_2006,Washington,Hard,R16,35,63,(8)Murray d. (12)Feliciano Lopez [ESP],7-5 6-2,,1.54,3.20%,9.70%,40.30%,88.00%,64.90%,4-Apr,1:15
31_Jul_2006,Washington,Hard,R32,35,109,(8)Murray d. Ramon Delgado [PAR],6-4 6-3,,1.2,18.10%,8.30%,45.80%,78.80%,41.00%,4-Feb,1:32
21_Jul_2006,Davis Cup G1 PO: GBR vs ISR,Grass,RR,35,662,Murray d. Andy Ram [ISR],2-6 4-6 7-5 6-2 6-3,,,,,,,,,
10_Jul_2006,Newport,Grass,SF,36,111,(8)Justin Gimelstob [USA] d. (1)Murray,6-1 7-6(4),,0.66,2.90%,2.90%,54.30%,63.20%,50.00%,4-Jan,1:30
10_Jul_2006,Newport,Grass,QF,36,186,(1)Murray d. (WC)Robert Kendrick [USA],6-0 6-0,,1.91,10.30%,2.60%,74.40%,79.30%,40.00%,3-Mar,1:00
10_Jul_2006,Newport,Grass,R16,36,207,(1)Murray d. (WC)Sam Querrey [USA],7-5 6-2,,1.35,4.60%,6.20%,56.90%,64.90%,53.60%,7-May,1:11
10_Jul_2006,Newport,Grass,R32,36,139,(1)Murray d. Ricardo Mello [BRA],6-1 1-6 7-6(5),,1.03,2.40%,1.20%,53.70%,56.80%,55.30%,9-Apr,2:02
26_Jun_2006,Wimbledon,Grass,R16,44,16,(18)Marcos Baghdatis [CYP] d. Murray,6-3 6-4 7-6(2), (ch),0.68,8.80%,7.70%,52.70%,75.00%,46.50%,5-Feb,1:53
26_Jun_2006,Wimbledon,Grass,R32,44,5,Murray d. (3)Andy Roddick [USA],7-6(4) 6-4 6-4, (ch),1.19,5.20%,0.90%,53.00%,73.80%,63.00%,12-Nov,2:31
26_Jun_2006,Wimbledon,Grass,R64,44,55,Murray d. Julien Benneteau [FRA],7-6(5) 6-4 4-6 6-1,,1.19,6.60%,0.80%,50.40%,68.90%,56.70%,10-Jun,2:53
26_Jun_2006,Wimbledon,Grass,R128,44,33,Murray d. (31)Nicolas Massu [CHI],6-1 6-4 6-4,,1.46,5.90%,3.50%,51.80%,72.70%,63.40%,4-Mar,1:53
19_Jun_2006,Nottingham,Grass,QF,45,72,Andreas Seppi [ITA] d. (WC)Murray,7-6(4) 4-6 6-1,,0.98,8.00%,5.70%,60.90%,69.80%,41.20%,12-Jul,2:10
19_Jun_2006,Nottingham,Grass,R16,45,52,(WC)Murray d. Max Mirnyi [BLR],7-6(2) 6-4,,1.19,1.50%,1.50%,78.80%,78.80%,42.90%,2-Jan,1:25
19_Jun_2006,Nottingham,Grass,R32,45,31,(WC)Murray d. (5)Dmitry Tursunov [RUS],6-4 6-3,,1.17,9.70%,1.60%,54.80%,76.50%,60.70%,4-Apr,1:17
12_Jun_2006,Queen's Club,Grass,R64,45,114,Janko Tipsarevic [SRB] d. Murray,7-6(3) 3-6 6-2,,0.88,11.10%,2.80%,55.60%,65.00%,41.70%,10-May,2:16
29_May_2006,Roland Garros,Clay,R128,45,28,(25)Gael Monfils [FRA] d. Murray,6-4 6-7(2) 1-6 6-2 6-1,,0.95,0.00%,1.90%,66.00%,56.10%,49.10%,14/23,3:42
15_May_2006,Hamburg Masters,Clay,R32,46,7,(5)James Blake [USA] d. Murray,6-3 6-3,,0.67,5.30%,1.80%,70.20%,42.50%,29.40%,12-May,1:05
15_May_2006,Hamburg Masters,Clay,R64,46,29,Murray d. Gael Monfils [FRA],6-4 6-1,,1.29,1.90%,0.00%,52.80%,57.10%,52.00%,5-Feb,1:21
8_May_2006,Rome Masters,Clay,R64,44,46,Filippo Volandri [ITA] d. Murray,6-4 6-4, (ch),0.87,1.40%,5.50%,49.30%,55.60%,45.90%,12-Jul,1:35
24_Apr_2006,Barcelona,Clay,R32,43,12,(5)David Ferrer [ESP] d. Murray,4-6 7-6(4) 6-1,,1.19,12.00%,2.00%,52.00%,76.90%,54.20%,10-Aug,2:25
24_Apr_2006,Barcelona,Clay,R64,43,291,Murray d. (WC)Marcel Granollers [ESP],4-6 6-4 6-2,,1.11,1.10%,1.10%,54.30%,56.90%,53.50%,12-Jul,2:02
17_Apr_2006,Monte Carlo Masters,Clay,R64,45,154,(WC)Jean Rene Lisnard [MON] d. Murray,4-6 7-6(5) 7-5,,0.97,2.30%,2.30%,53.80%,64.30%,43.30%,17/23,3:07
20_Mar_2006,Miami Masters,Hard,R128,41,58,Stan Wawrinka [SUI] d. Murray,7-5 3-6 6-4,,0.99,5.50%,2.20%,53.80%,49.00%,59.50%,13-Jul,2:07
6_Mar_2006,Indian Wells Masters,Hard,R64,44,5,(5)Nikolay Davydenko [RUS] d. Murray,6-1 3-6 6-3,,0.84,1.10%,4.50%,64.80%,52.60%,38.70%,13-Jun,1:48
6_Mar_2006,Indian Wells Masters,Hard,R128,44,126,Murray d. (Q)Vasilis Mazarakis [GRE],6-2 6-1,,1.78,4.40%,2.20%,55.60%,80.00%,50.00%,2-Jan,0:47
27_Feb_2006,Las Vegas,Hard,R32,42,18,(3)Tommy Robredo [ESP] d. Murray,6-2 6-2,,0.48,0.00%,8.90%,60.00%,63.00%,33.30%,7-Mar,0:54
20_Feb_2006,Memphis,Hard,QF,47,87,Robin Soderling [SWE] d. Murray,6-1 6-4,,0.65,5.00%,1.70%,43.30%,61.50%,38.20%,11-Jul,1:08
20_Feb_2006,Memphis,Hard,R16,47,149,Murray d. (LL)Rik De Voest [RSA],7-6(4) 3-6 7-5,,1.03,10.80%,3.90%,69.60%,64.80%,54.80%,6-Feb,2:28
20_Feb_2006,Memphis,Hard,R32,47,98,Murray d. Rainer Schuettler [GER],1-6 7-5 6-2,,1.39,9.10%,3.00%,51.50%,79.40%,59.40%,0/3,1:51
13_Feb_2006,San Jose,Hard,F,60,11,Murray d. (3)Lleyton Hewitt [AUS],2-6 6-1 7-6(3), (ch),1.12,9.30%,5.80%,53.50%,80.40%,30.00%,8-Mar,2:23
13_Feb_2006,San Jose,Hard,SF,60,3,Murray d. (1)Andy Roddick [USA],7-5 7-5, (ch),1.09,9.20%,2.60%,61.80%,68.10%,62.10%,4-Mar,1:09
13_Feb_2006,San Jose,Hard,QF,60,97,Murray d. Robin Soderling [SWE],4-6 7-5 6-4,,1.16,4.30%,2.20%,58.70%,79.60%,42.10%,7-Mar,2:03
13_Feb_2006,San Jose,Hard,R16,60,88,Murray d. Jimmy Wang [TPE],6-4 6-2,,1.32,5.50%,1.40%,41.10%,73.30%,48.80%,9-Jul,1:40
13_Feb_2006,San Jose,Hard,R32,60,289,Murray d. (WC)Mardy Fish [USA],6-2 6-2,,1.9,11.90%,2.40%,50.00%,76.20%,66.70%,0/1,1:04
30_Jan_2006,Zagreb,Carpet,R32,60,5,(1)Ivan Ljubicic [CRO] d. (WC)Murray,4-6 6-2 6-3,,0.93,5.50%,2.70%,56.20%,70.70%,50.00%,6-Feb,1:58
16_Jan_2006,Australian Open,Hard,R128,62,51,Juan Ignacio Chela [ARG] d. Murray,6-1 6-3 6-3,,0.68,9.10%,1.30%,50.60%,64.10%,44.70%,8-Mar,1:46
9_Jan_2006,Auckland,Hard,R16,62,21,(5)Mario Ancic [CRO] d. Murray,6-3 7-6(4),,0.94,1.60%,6.50%,51.60%,68.80%,56.70%,5-Feb,1:35
9_Jan_2006,Auckland,Hard,R32,62,61,Murray d. Kenneth Carlsen [DEN],7-5 6-2,,1.27,7.70%,12.30%,53.80%,62.90%,53.30%,7-Apr,1:45
2_Jan_2006,Adelaide,Hard,R16,64,24,(6)Tomas Berdych [CZE] d. Murray,7-6(2) 4-6 6-1,,0.85,4.70%,2.80%,50.90%,72.20%,42.30%,14-Oct,2:07
2_Jan_2006,Adelaide,Hard,R32,64,252,Murray d. (Q)Paolo Lorenzi [ITA],3-6 6-0 6-2,,1.37,10.00%,8.60%,62.90%,65.90%,50.00%,8-May,1:28
24_Oct_2005,Basel,Carpet,QF,70,17,(4)Fernando Gonzalez [CHI] d. (WC)Murray,6-4 3-6 6-1,,0.72,9.40%,2.40%,58.80%,72.00%,54.30%,13-Oct,1:26
24_Oct_2005,Basel,Carpet,R16,70,52,(WC)Murray d. Tomas Berdych [CZE],6-4 2-6 6-4,,0.8,9.60%,3.50%,52.60%,73.30%,46.30%,11-Sep,1:55
24_Oct_2005,Basel,Carpet,R32,70,28,(WC)Murray d. (6)Tim Henman [GBR],6-2 5-7 7-6(4),,1.09,6.40%,2.10%,56.40%,83.00%,41.50%,4-Jan,2:14
3_Oct_2005,Mons CH,Carpet,QF,72,42,(2)Xavier Malisse [BEL] d. (7)Murray,7-5 1-0 RET,,,,,,,,,
3_Oct_2005,Mons CH,Carpet,R16,72,152,(7)Murray d. Gregory Carraz [FRA],7-5 6-3,,,,,,,,,
3_Oct_2005,Mons CH,Carpet,R32,72,192,(7)Murray d. Ivo Heuberger [SUI],6-4 6-4,,,,,,,,,
26_Sep_2005,Bangkok,Hard,F,109,1,(1)Roger Federer [SUI] d. (WC)Murray,6-3 7-5, (ch),0.72,8.00%,4.00%,45.30%,70.60%,48.80%,9-Jun,1:26
