Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
07-Oct-02,Barcelona CH,Clay,R16,261,135,(Q)Nadal d. (7)Alex Calatrava [ESP],6-2 6-4,,,,,,,,
07-Oct-02,Barcelona CH,Clay,R32,261,227,(Q)Nadal d. (Q)Marcelo Charpentier [ARG],6-3 6-4,,,,,,,,
30-Sep-02,Seville CH,Clay,R16,326,123,(5)Juan Balcells [ESP] d. (WC)Nadal,6-4 6-4,,,,,,,,
30-Sep-02,Seville CH,Clay,R32,326,211,(WC)Nadal d. Gorka Fraile [ESP],4-6 6-3 6-2,,,,,,,,
23-Sep-02,Spain F16,Hard,F,374,471,(3)Nadal d. Guillermo Garcia Lopez [ESP],6-3 7-6(1),,,,,,,,
23-Sep-02,Spain F16,Hard,SF,374,256,(3)Nadal d. (1)Juan Luis Tati Rascon [ESP],6-1 6-4,,,,,,,,
23-Sep-02,Spain F16,Hard,QF,374,560,(3)Nadal d. Carlos Salamanca [COL],6-3 6-4,,,,,,,,
23-Sep-02,Spain F16,Hard,R16,374,1259,(3)Nadal d. (Q)Marcos Conde Jackson [ESP],6-1 7-6(2),,,,,,,,
23-Sep-02,Spain F16,Hard,R32,374,516,(3)Nadal d. Kentaro Masuda [JPN],6-3 6-3,,,,,,,,
16-Sep-02,Spain F15,Clay,F,357,416,(7)Nadal d. Marc Fornell Mestres [ESP],6-3 6-4,,,,,,,,
16-Sep-02,Spain F15,Clay,SF,357,386,(7)Nadal d. Gabriel Trujillo Soler [ESP],6-3 6-1,,,,,,,,
16-Sep-02,Spain F15,Clay,QF,357,293,(7)Nadal d. (3)Philipp Kohlschreiber [GER],6-3 6-7(5) 6-2,,,,,,,,
16-Sep-02,Spain F15,Clay,R16,357,414,(7)Nadal d. German Puentes [ESP],3-6 6-1 6-1,,,,,,,,
16-Sep-02,Spain F15,Clay,R32,357,528,(7)Nadal d. (WC)Kentaro Masuda [JPN],6-7(6) 6-1 6-0,,,,,,,,
26-Aug-02,Spain F12,Clay,QF,386,441,Marc Fornell Mestres [ESP] d. Nadal,6-3 2-6 6-1,,,,,,,,
26-Aug-02,Spain F12,Clay,R16,386,418,Nadal d. (7)Miguel Angel Lopez Jaen [ESP],6-2 6-3,,,,,,,,
26-Aug-02,Spain F12,Clay,R32,386,560,Nadal d. Agustin Tarantino [ARG],6-1 6-3,,,,,,,,
19-Aug-02,Spain F11,Clay,QF,460,421,(4)Solon Peppas [GRE] d. Nadal,1-6 7-6(4) 7-5,,,,,,,,
19-Aug-02,Spain F11,Clay,R16,460,505,Nadal d. Ivan Esquerdo [ESP],6-2 7-6(3),,,,,,,,
19-Aug-02,Spain F11,Clay,R32,460,425,Nadal d. (8)Jordane Doble [FRA],7-6(5) 6-4,,,,,,,,
12-Aug-02,Spain F10,Clay,F,466,639,(8)Nadal d. Antonio Pastorino [ARG],4-6 7-6(4) 6-4,,,,,,,,
12-Aug-02,Spain F10,Clay,SF,466,1168,(8)Nadal d. (LL)Lamine Ouahab [ALG],6-3 6-1,,,,,,,,
12-Aug-02,Spain F10,Clay,QF,466,389,(8)Nadal d. (2)Solon Peppas [GRE],6-4 2-6 6-3,,,,,,,,
12-Aug-02,Spain F10,Clay,R16,466,453,(8)Nadal d. Marc Fornell Mestres [ESP],6-1 6-4,,,,,,,,
12-Aug-02,Spain F10,Clay,R32,466,863,(8)Nadal d. (Q)Pedro Leao [POR],6-0 6-2,,,,,,,,
22-Jul-02,Spain F7,Clay,SF,489,516,(5)Mounir El Aarej [MAR] d. (7)Nadal,6-7(1) 6-2 6-3,,,,,,,,
22-Jul-02,Spain F7,Clay,QF,489,418,(7)Nadal d. (3)Miguel Angel Lopez Jaen [ESP],2-6 6-2 6-3,,,,,,,,
22-Jul-02,Spain F7,Clay,R16,489,757,(7)Nadal d. Ezequiel Velez [ESP],6-2 6-1,,,,,,,,
22-Jul-02,Spain F7,Clay,R32,489,862,(7)Nadal d. Gabriel Frias [ESP],6-3 6-2,,,,,,,,
08-Jul-02,Spain F5,Clay,F,598,533,Nadal d. Marc Fornell Mestres [ESP],7-5 3-6 6-3,,,,,,,,
08-Jul-02,Spain F5,Clay,SF,598,334,Nadal d. (1)Oscar Hernandez [ESP],6-2 6-4,,,,,,,,
08-Jul-02,Spain F5,Clay,QF,598,413,Nadal d. (6)Gabriel Trujillo Soler [ESP],6-4 6-3,,,,,,,,
08-Jul-02,Spain F5,Clay,R16,598,296,Nadal d. (3)Santiago Ventura [ESP],6-3 6-2,,,,,,,,
08-Jul-02,Spain F5,Clay,R32,598,,Nadal d. (Q)Jose Checa Calvo [ESP],6-2 6-4,,,,,,,,
29-Apr-02,Mallorca,Clay,R16,762,70,Olivier Rochus [BEL] d. (WC)Nadal,6-2 6-2,0.55,0.00%,0.00%,83.10%,57.10%,20.00%,5/9,01:02
29-Apr-02,Mallorca,Clay,R32,762,81,(WC)Nadal d. Ramon Delgado [PAR],6-4 6-4,1.28,1.50%,1.50%,89.40%,61.00%,42.90%,6/9,01:23
04-Mar-02,Spain 3 3,Clay,R32,760,464,Alan Mackin [GBR] d. (WC)Nadal,6-0 7-6(5),,,,,,,,
04-Mar-02,Spain 3 4,Clay,R32,760,463,Marc Fornell Mestres [ESP] d. (WC)Nadal,6-4 6-3,,,,,,,,
07-Jan-02,Spain 1 2,Clay,QF,810,,Ferran Ventura Martell [ESP] d. (WC)Nadal,6-2 6-4,,,,,,,,
07-Jan-02,Spain 1 2,Clay,R16,810,633,(WC)Nadal d. (8)Ezequiel Velez [ESP],6-4 6-3,,,,,,,,
07-Jan-02,Spain 1 4,Clay,R16,810,775,(WC)Gabriel Frias [ESP] d. (WC)Nadal,6-4 5-7 6-0,,,,,,,,
07-Jan-02,Spain 1 1,Clay,R32,810,252,Salvador Navarro [ESP] d. Nadal,6-1 6-2,,,,,,,,
07-Jan-02,Spain 1 2,Clay,R32,810,522,(WC)Nadal d. Alessandro Da Col [ITA],6-4 6-4,,,,,,,,
07-Jan-02,Spain 1 3,Clay,R32,810,391,(6)Potito Starace [ITA] d. (WC)Nadal,6-3 6-1,,,,,,,,
07-Jan-02,Spain 1 4,Clay,R32,810,355,(WC)Nadal d. (4)Dimitri Lorin [FRA],6-2 1-6 6-5 DEF,,,,,,,,
15-Oct-01,Spain 7 2,Clay,SF,990,422,(1)Gabriel Trujillo Soler [ESP] d. (8)Nadal,6-2 6-2,,,,,,,,
15-Oct-01,Spain 7 1,Clay,QF,990,503,Juan Giner [ESP] d. (5)Nadal,6-0 6-4,,,,,,,,
15-Oct-01,Spain 7 2,Clay,QF,990,458,(8)Nadal d. Miguel Angel Lopez Jaen [ESP],6-4 1-6 6-3,,,,,,,,
15-Oct-01,Spain 7 3,Clay,QF,990,457,(6)Carlos Rexach Itoiz [ESP] d. (WC)Nadal,6-2 6-2,,,,,,,,
15-Oct-01,Spain 7 1,Clay,R16,990,1022,(5)Nadal d. Jordi Marse Vidri [ESP],6-3 6-3,,,,,,,,
15-Oct-01,Spain 7 2,Clay,R16,990,1022,(8)Nadal d. (Q)Rafael Moreno Negrin [ESP],6-2 6-3,,,,,,,,
15-Oct-01,Spain 7 3,Clay,R16,990,623,(WC)Nadal d. Ivan Esquerdo [ESP],6-2 4-6 7-5,,,,,,,,
15-Oct-01,Spain 7 4,Clay,R16,990,503,Juan Giner [ESP] d. (WC)Nadal,6-3 6-2,,,,,,,,
15-Oct-01,Spain 7 2,Clay,R32,990,655,(8)Nadal d. Francesc Lleal [ESP],4-6 6-1 6-4,,,,,,,,
15-Oct-01,Spain 7 3,Clay,R32,990,411,(WC)Nadal d. (4)Marc Fornell Mestres [ESP],1-6 6-4 6-4,,,,,,,,
15-Oct-01,Spain 7 4,Clay,R32,990,565,(WC)Nadal d. Alberto Banus Sado [ESP],5-2 RET,,,,,,,,
17-Sep-01,Seville CH,Clay,R16,,161,(2)Stefano Galvani [ITA] d. (WC)Nadal,3-6 6-1 6-3,,,,,,,,
17-Sep-01,Seville CH,Clay,R32,,751,(WC)Nadal d. (Q)Israel Matos Gil [ESP],6-4 6-4,,,,,,,,
10-Sep-01,Spain F10,Hard,R32,,731,Guillermo Platel [ESP] d. (WC)Nadal,2-6 7-5 6-2,,,,,,,,
